n,m,comparisons,swaps
42000,1,278497,220840
42000,2,278497,220840
42000,3,278497,220840
42000,4,278497,220840
42000,5,278497,220840
42000,6,278497,220840
42000,7,278497,220840
42000,8,278497,220840
42000,9,278497,220840
42000,10,278497,220840
43000,1,280168,221462
43000,2,280168,221462
43000,3,280168,221462
43000,4,280168,221462
43000,5,280168,221462
43000,6,280168,221462
43000,7,280168,221462
43000,8,280168,221462
43000,9,280168,221462
43000,10,280168,221462
44000,1,289211,228960
44000,2,289211,228960
44000,3,289211,228960
44000,4,289211,228960
44000,5,289211,228960
44000,6,289211,228960
44000,7,289211,228960
44000,8,289211,228960
44000,9,289211,228960
44000,10,289211,228960
45000,1,295755,234058
45000,2,295755,234058
45000,3,295755,234058
45000,4,295755,234058
45000,5,295755,234058
45000,6,295755,234058
45000,7,295755,234058
45000,8,295755,234058
45000,9,295755,234058
45000,10,295755,234058
46000,1,302104,239213
46000,2,302104,239213
46000,3,302104,239213
46000,4,302104,239213
46000,5,302104,239213
46000,6,302104,239213
46000,7,302104,239213
46000,8,302104,239213
46000,9,302104,239213
46000,10,302104,239213
47000,1,308788,244208
47000,2,308788,244208
47000,3,308788,244208
47000,4,308788,244208
47000,5,308788,244208
47000,6,308788,244208
47000,7,308788,244208
47000,8,308788,244208
47000,9,308788,244208
47000,10,308788,244208
48000,1,317639,251588
48000,2,317639,251588
48000,3,317639,251588
48000,4,317639,251588
48000,5,317639,251588
48000,6,317639,251588
48000,7,317639,251588
48000,8,317639,251588
48000,9,317639,251588
48000,10,317639,251588
49000,1,318296,251837
49000,2,318296,251837
49000,3,318296,251837
49000,4,318296,251837
49000,5,318296,251837
49000,6,318296,251837
49000,7,318296,251837
49000,8,318296,251837
49000,9,318296,251837
49000,10,318296,251837
50000,1,331390,262556
50000,2,331390,262556
50000,3,331390,262556
50000,4,331390,262556
50000,5,331390,262556
50000,6,331390,262556
50000,7,331390,262556
50000,8,331390,262556
50000,9,331390,262556
50000,10,331390,262556
