n,m,comparisons,swaps
43000,1,108803,54449
43000,2,108803,54449
43000,3,108803,54449
43000,4,108803,54449
43000,5,108803,54449
43000,6,108803,54449
43000,7,108803,54449
43000,8,108803,54449
43000,9,108803,54449
43000,10,108803,54449
44000,1,105436,52753
44000,2,105436,52753
44000,3,105436,52753
44000,4,105436,52753
44000,5,105436,52753
44000,6,105436,52753
44000,7,105436,52753
44000,8,105436,52753
44000,9,105436,52753
44000,10,105436,52753
45000,1,114196,57153
45000,2,114196,57153
45000,3,114196,57153
45000,4,114196,57153
45000,5,114196,57153
45000,6,114196,57153
45000,7,114196,57153
45000,8,114196,57153
45000,9,114196,57153
45000,10,114196,57153
46000,1,57968,29005
46000,2,57968,29005
46000,3,57968,29005
46000,4,57968,29005
46000,5,57968,29005
46000,6,57968,29005
46000,7,57968,29005
46000,8,57968,29005
46000,9,57968,29005
46000,10,57968,29005
47000,1,117752,58880
47000,2,117752,58880
47000,3,117752,58880
47000,4,117752,58880
47000,5,117752,58880
47000,6,117752,58880
47000,7,117752,58880
47000,8,117752,58880
47000,9,117752,58880
47000,10,117752,58880
48000,1,121488,60747
48000,2,121488,60747
48000,3,121488,60747
48000,4,121488,60747
48000,5,121488,60747
48000,6,121488,60747
48000,7,121488,60747
48000,8,121488,60747
48000,9,121488,60747
48000,10,121488,60747
49000,1,122224,61139
49000,2,122224,61139
49000,3,122224,61139
49000,4,122224,61139
49000,5,122224,61139
49000,6,122224,61139
49000,7,122224,61139
49000,8,122224,61139
49000,9,122224,61139
49000,10,122224,61139
50000,1,125753,62862
50000,2,125753,62862
50000,3,125753,62862
50000,4,125753,62862
50000,5,125753,62862
50000,6,125753,62862
50000,7,125753,62862
50000,8,125753,62862
50000,9,125753,62862
50000,10,125753,62862
