n,m,comparisons,swaps,execution_time
4900,3,12002550,4900,0.07356489996891469
4900,4,12002550,4900,0.07645699998829514
4900,5,12002550,4900,0.0748244000133127
4900,6,12002550,4900,0.07512930000666529
4900,7,12002550,4900,0.07341050007380545
4900,8,12002550,4900,0.07658480003010482
4900,9,12002550,4900,0.0793544000480324
4900,10,12002550,4900,0.07868800009600818
5000,1,12497500,5000,0.07610429998021573
5000,2,12497500,5000,0.07187350001186132
5000,3,12497500,5000,0.0712632000213489
5000,4,12497500,5000,0.07036789995618165
5000,5,12497500,5000,0.07287080003879964
5000,6,12497500,5000,0.06834170001093298
5000,7,12497500,5000,0.06796859996393323
5000,8,12497500,5000,0.06815529998857528
5000,9,12497500,5000,0.06927420001011342
5000,10,12497500,5000,0.06861770001705736
5100,1,13002450,5100,0.07039240002632141
5100,2,13002450,5100,0.07239169999957085
5100,3,13002450,5100,0.07438230002298951
5100,4,13002450,5100,0.07333519996609539
5100,5,13002450,5100,0.07603860006202012
5100,6,13002450,5100,0.07650000008288771
5100,7,13002450,5100,0.07094080001115799
5100,8,13002450,5100,0.06978609994985163
5100,9,13002450,5100,0.0693938999902457
5100,10,13002450,5100,0.07613499998115003
5200,1,13517400,5200,0.07402180007193238
5200,2,13517400,5200,0.07268790004309267
5200,3,13517400,5200,0.07239969994407147
5200,4,13517400,5200,0.07185599999502301
5200,5,13517400,5200,0.07265450002159923
5200,6,13517400,5200,0.07479300000704825
5200,7,13517400,5200,0.07741779997013509
5200,8,13517400,5200,0.0754323999863118
5200,9,13517400,5200,0.07254309998825192
5200,10,13517400,5200,0.08135799993760884
5300,1,14042350,5300,0.07366180000826716
5300,2,14042350,5300,0.07373219996225089
5300,3,14042350,5300,0.07614350004587322
5300,4,14042350,5300,0.07618640002328902
5300,5,14042350,5300,0.07363480003550649
5300,6,14042350,5300,0.07382090005557984
5300,7,14042350,5300,0.07343290001153946
5300,8,14042350,5300,0.07414370006881654
5300,9,14042350,5300,0.07471339998301119
5300,10,14042350,5300,0.07975520007312298
5400,1,14577300,5400,0.07984809996560216
5400,2,14577300,5400,0.07808370003476739
5400,3,14577300,5400,0.07602700009010732
5400,4,14577300,5400,0.08961040002759546
5400,5,14577300,5400,0.07619719998911023
5400,6,14577300,5400,0.07536230003461242
5400,7,14577300,5400,0.07688639999832958
5400,8,14577300,5400,0.07909229991491884
5400,9,14577300,5400,0.0763695000205189
5400,10,14577300,5400,0.07517520000692457
5500,1,15122250,5500,0.08060420001856983
5500,2,15122250,5500,0.08138870005495846
5500,3,15122250,5500,0.0818118000170216
5500,4,15122250,5500,0.07863559992983937
5500,5,15122250,5500,0.07644830003846437
5500,6,15122250,5500,0.0777828999562189
5500,7,15122250,5500,0.0856691999360919
5500,8,15122250,5500,0.08757970004808158
5500,9,15122250,5500,0.07896610000170767
5500,10,15122250,5500,0.07928359997458756
5600,1,15677200,5600,0.08760339999571443
5600,2,15677200,5600,0.08010480005759746
5600,3,15677200,5600,0.0794456999283284
5600,4,15677200,5600,0.07964100001845509
5600,5,15677200,5600,0.0857118999119848
5600,6,15677200,5600,0.0813520000083372
5600,7,15677200,5600,0.07985290000215173
5600,8,15677200,5600,0.07925190008245409
5600,9,15677200,5600,0.0805572000099346
5600,10,15677200,5600,0.09574580006301403
5700,1,16242150,5700,0.08423360006418079
5700,2,16242150,5700,0.08201559993904084
5700,3,16242150,5700,0.08348419994581491
5700,4,16242150,5700,0.08164140000008047
5700,5,16242150,5700,0.08090469997841865
5700,6,16242150,5700,0.08462739991955459
5700,7,16242150,5700,0.09226639999542385
5700,8,16242150,5700,0.08355820004362613
5700,9,16242150,5700,0.08609009999781847
5700,10,16242150,5700,0.08324649999849498
5800,1,16817100,5800,0.08790329995099455
5800,2,16817100,5800,0.08955629996489733
5800,3,16817100,5800,0.09158659994136542
5800,4,16817100,5800,0.08844379999209195
5800,5,16817100,5800,0.08393169997725636
5800,6,16817100,5800,0.08142549998592585
5800,7,16817100,5800,0.08367269998416305
5800,8,16817100,5800,0.0846924000652507
5800,9,16817100,5800,0.08844170009251684
5800,10,16817100,5800,0.08706090005580336
5900,1,17402050,5900,0.08538079995196313
5900,2,17402050,5900,0.08617569995112717
5900,3,17402050,5900,0.08770569995976985
5900,4,17402050,5900,0.09075640002265573
5900,5,17402050,5900,0.09558739990461618
5900,6,17402050,5900,0.08964030002243817
5900,7,17402050,5900,0.08572640002239496
5900,8,17402050,5900,0.0872838000068441
5900,9,17402050,5900,0.08877459994982928
5900,10,17402050,5900,0.09538549999706447
6000,1,17997000,6000,0.09033360006287694
6000,2,17997000,6000,0.08978959999512881
6000,3,17997000,6000,0.08848519995808601
6000,4,17997000,6000,0.08883679995778948
6000,5,17997000,6000,0.08840880007483065
6000,6,17997000,6000,0.09145870001520962
6000,7,17997000,6000,0.09535139997024089
6000,8,17997000,6000,0.09145029995124787
6000,9,17997000,6000,0.088256899965927
6000,10,17997000,6000,0.08786670002155006
6100,1,18601950,6100,0.09828049992211163
6100,2,18601950,6100,0.09217149997130036
6100,3,18601950,6100,0.09031489992048591
6100,4,18601950,6100,0.09128000005148351
6100,5,18601950,6100,0.0911614999640733
6100,6,18601950,6100,0.09040649991948158
6100,7,18601950,6100,0.09018439997453243
6100,8,18601950,6100,0.10031050001271069
6100,9,18601950,6100,0.09442269999999553
6100,10,18601950,6100,0.09209599997848272
6200,1,19216900,6200,0.09379200008697808
6200,2,19216900,6200,0.0999629000434652
6200,3,19216900,6200,0.09319590008817613
6200,4,19216900,6200,0.09365979989524931
6200,5,19216900,6200,0.10120160004589707
6200,6,19216900,6200,0.09393459989223629
6200,7,19216900,6200,0.09346850006841123
6200,8,19216900,6200,0.0929374999832362
6200,9,19216900,6200,0.09877370006870478
6200,10,19216900,6200,0.09925570001360029
6300,1,19841850,6300,0.09904560004360974
6300,2,19841850,6300,0.10165320010855794
6300,3,19841850,6300,0.0957977999933064
6300,4,19841850,6300,0.09428229997865856
6300,5,19841850,6300,0.0986546000931412
6300,6,19841850,6300,0.09513840009458363
6300,7,19841850,6300,0.09505110001191497
6300,8,19841850,6300,0.09511290001682937
6300,9,19841850,6300,0.09465799992904067
6300,10,19841850,6300,0.10158300003968179
6400,1,20476800,6400,0.10425299999769777
6400,2,20476800,6400,0.10421450005378574
6400,3,20476800,6400,0.09821339999325573
6400,4,20476800,6400,0.09626620006747544
6400,5,20476800,6400,0.10410570004023612
6400,6,20476800,6400,0.09892799996305257
6400,7,20476800,6400,0.09784649999346584
6400,8,20476800,6400,0.09806320001371205
6400,9,20476800,6400,0.0975992000894621
6400,10,20476800,6400,0.09781960002146661
6500,1,21121750,6500,0.11670850007794797
6500,2,21121750,6500,0.10456260002683848
6500,3,21121750,6500,0.10077739995904267
6500,4,21121750,6500,0.0999482999322936
6500,5,21121750,6500,0.10082719998899847
6500,6,21121750,6500,0.10055249999277294
6500,7,21121750,6500,0.09995760000310838
6500,8,21121750,6500,0.10021489998325706
6500,9,21121750,6500,0.09968969994224608
6500,10,21121750,6500,0.099705999949947
6600,1,21776700,6600,0.1449189999839291
6600,2,21776700,6600,0.12117940001189709
6600,3,21776700,6600,0.11998809990473092
6600,4,21776700,6600,0.11128469998948276
6600,5,21776700,6600,0.10313289996702224
6600,6,21776700,6600,0.1078111999668181
6600,7,21776700,6600,0.103609099984169
6600,8,21776700,6600,0.10260089999064803
6600,9,21776700,6600,0.10246109997387975
6600,10,21776700,6600,0.10397649998776615
6700,1,22441650,6700,0.1215546999592334
6700,2,22441650,6700,0.10636159998830408
6700,3,22441650,6700,0.10556400008499622
6700,4,22441650,6700,0.10447220003698021
6700,5,22441650,6700,0.11040190001949668
6700,6,22441650,6700,0.10410979995504022
6700,7,22441650,6700,0.10476989997550845
6700,8,22441650,6700,0.10488070000428706
6700,9,22441650,6700,0.10396530001889914
6700,10,22441650,6700,0.11014230002183467
6800,1,23116600,6800,0.11831039993558079
6800,2,23116600,6800,0.10943620000034571
6800,3,23116600,6800,0.1071208999492228
6800,4,23116600,6800,0.10975830000825226
6800,5,23116600,6800,0.11288280005101115
6800,6,23116600,6800,0.10661829996388406
6800,7,23116600,6800,0.10785519995260984
6800,8,23116600,6800,0.10646339994855225
6800,9,23116600,6800,0.11196110001765192
