n,m,comparisons,swaps,execution_time
6600,4,21776700,10893299,0.2795324999606237
6600,5,21776700,10893299,0.29017269995529205
6600,6,21776700,10893299,0.2703003999777138
6600,7,21776700,10893299,0.2700830999528989
6600,8,21776700,10893299,0.27200590004213154
6600,9,21776700,10893299,0.28704590001143515
6600,10,21776700,10893299,0.2723761999513954
6700,1,22441650,11225849,0.27810280001722276
6700,2,22441650,11225849,0.2844751999946311
6700,3,22441650,11225849,0.2897879999363795
6700,4,22441650,11225849,0.2802340999478474
6700,5,22441650,11225849,0.27458650001790375
6700,6,22441650,11225849,0.28946120000910014
6700,7,22441650,11225849,0.2915625999448821
6700,8,22441650,11225849,0.27653490006923676
6700,9,22441650,11225849,0.2811237000860274
6700,10,22441650,11225849,0.27584450005088
6800,1,23116600,11563399,0.36561079998500645
6800,2,23116600,11563399,0.29852079995907843
6800,3,23116600,11563399,0.29436830000486225
6800,4,23116600,11563399,0.2964423999655992
6800,5,23116600,11563399,0.28558680007699877
6800,6,23116600,11563399,0.30325429991353303
6800,7,23116600,11563399,0.285203899955377
6800,8,23116600,11563399,0.2959310000296682
6800,9,23116600,11563399,0.2930489999707788
6800,10,23116600,11563399,0.28511089994572103
6900,1,23801550,11905949,0.3039060999872163
6900,2,23801550,11905949,0.29537700000219047
6900,3,23801550,11905949,0.30570030002854764
6900,4,23801550,11905949,0.2957903000060469
6900,5,23801550,11905949,0.30692060000728816
6900,6,23801550,11905949,0.29562210000585765
6900,7,23801550,11905949,0.29350869997870177
6900,8,23801550,11905949,0.31702219997532666
6900,9,23801550,11905949,0.3520901999436319
6900,10,23801550,11905949,0.3098582000238821
7000,1,24496500,12253499,0.30259119998663664
7000,2,24496500,12253499,0.31627780001144856
7000,3,24496500,12253499,0.3000894000288099
7000,4,24496500,12253499,0.30012460006400943
7000,5,24496500,12253499,0.3105826999526471
7000,6,24496500,12253499,0.3059101999970153
7000,7,24496500,12253499,0.30670449999161065
7000,8,24496500,12253499,0.2987602000357583
7000,9,24496500,12253499,0.3185913999332115
7000,10,24496500,12253499,0.30655999993905425
7100,1,25201450,12606049,0.3094831999624148
7100,2,25201450,12606049,0.32608869997784495
7100,3,25201450,12606049,0.3300834000110626
7100,4,25201450,12606049,0.3100395000074059
7100,5,25201450,12606049,0.3702003000071272
7100,6,25201450,12606049,0.32726589997764677
7100,7,25201450,12606049,0.31434769998304546
7100,8,25201450,12606049,0.3129676999524236
7100,9,25201450,12606049,0.32790379994548857
7100,10,25201450,12606049,0.30920420004986227
7200,1,25916400,12963599,0.317201100056991
7200,2,25916400,12963599,0.3332434999756515
7200,3,25916400,12963599,0.31734760000836104
7200,4,25916400,12963599,0.31984080001711845
7200,5,25916400,12963599,0.3240659999428317
7200,6,25916400,12963599,0.33114619995467365
7200,7,25916400,12963599,0.32128609996289015
7200,8,25916400,12963599,0.3206305999774486
7200,9,25916400,12963599,0.33029569999780506
7200,10,25916400,12963599,0.31827519997023046
7300,1,26641350,13326149,0.39965239993762225
7300,2,26641350,13326149,0.3469873000867665
7300,3,26641350,13326149,0.3320754999294877
7300,4,26641350,13326149,0.33043920004274696
7300,5,26641350,13326149,0.33600080001633614
7300,6,26641350,13326149,0.3249643000308424
7300,7,26641350,13326149,0.33025200001429766
7300,8,26641350,13326149,0.3344382999930531
7300,9,26641350,13326149,0.3322171999607235
7300,10,26641350,13326149,0.33153279998805374
7400,1,27376300,13693699,0.3668915999587625
7400,2,27376300,13693699,0.3930821999674663
7400,3,27376300,13693699,0.35168640001211315
7400,4,27376300,13693699,0.33944900007918477
7400,5,27376300,13693699,0.33868909999728203
7400,6,27376300,13693699,0.3911447999998927
7400,7,27376300,13693699,0.3652173000155017
7400,8,27376300,13693699,0.3431456999387592
7400,9,27376300,13693699,0.3394626999506727
7400,10,27376300,13693699,0.3332971000345424
7500,1,28121250,14066249,0.3553385999985039
7500,2,28121250,14066249,0.3412094000959769
7500,3,28121250,14066249,0.3459704000269994
7500,4,28121250,14066249,0.3626209000358358
7500,5,28121250,14066249,0.34299770009238273
7500,6,28121250,14066249,0.3459506999934092
7500,7,28121250,14066249,0.35792940005194396
7500,8,28121250,14066249,0.34426359995268285
7500,9,28121250,14066249,0.34631319995969534
7500,10,28121250,14066249,0.3550277999602258
7600,1,28876200,14443799,0.4294691000832245
7600,2,28876200,14443799,0.3625178000656888
7600,3,28876200,14443799,0.3658339000539854
7600,4,28876200,14443799,0.3498626999789849
7600,5,28876200,14443799,0.35200659988913685
7600,6,28876200,14443799,0.36401609994936734
7600,7,28876200,14443799,0.34993719996418804
7600,8,28876200,14443799,0.36224659997969866
7600,9,28876200,14443799,0.3630377999506891
7600,10,28876200,14443799,0.3524667000165209
7700,1,29641150,14826349,0.3788924999535084
7700,2,29641150,14826349,0.37084270000923425
7700,3,29641150,14826349,0.35843390005175024
7700,4,29641150,14826349,0.36300829995889217
7700,5,29641150,14826349,0.4268774000229314
7700,6,29641150,14826349,0.42592069995589554
7700,7,29641150,14826349,0.32239069999195635
7700,8,29641150,14826349,0.3154314999701455
7700,9,29641150,14826349,0.3207025999436155
7700,10,29641150,14826349,0.37605349998921156
7800,1,30416100,15213899,0.3836965999798849
7800,2,30416100,15213899,0.37389730010181665
7800,3,30416100,15213899,0.37267730000894517
7800,4,30416100,15213899,0.38109040004201233
7800,5,30416100,15213899,0.37112830008845776
7800,6,30416100,15213899,0.38323580008000135
7800,7,30416100,15213899,0.367129800026305
7800,8,30416100,15213899,0.3720248999306932
7800,9,30416100,15213899,0.42925240006297827
7800,10,30416100,15213899,0.400810599909164
7900,1,31201050,15606449,0.3830743000144139
7900,2,31201050,15606449,0.38746520003769547
7900,3,31201050,15606449,0.3783009999897331
7900,4,31201050,15606449,0.38073390000499785
7900,5,31201050,15606449,0.3932517000939697
7900,6,31201050,15606449,0.37685360002797097
7900,7,31201050,15606449,0.3869270000141114
7900,8,31201050,15606449,0.39324349991511554
7900,9,31201050,15606449,0.3747670999728143
7900,10,31201050,15606449,0.38773209997452796
8000,1,31996000,16003999,0.3957811000291258
8000,2,31996000,16003999,0.3989745000144467
8000,3,31996000,16003999,0.4525267001008615
8000,4,31996000,16003999,0.39216670009773225
8000,5,31996000,16003999,0.3875878000399098
8000,6,31996000,16003999,0.40031279996037483
8000,7,31996000,16003999,0.3871711000101641
8000,8,31996000,16003999,0.39904720010235906
8000,9,31996000,16003999,0.39109120005741715
8000,10,31996000,16003999,0.38482890010345727
8100,1,32800950,16406549,0.41222840000409633
8100,2,32800950,16406549,0.4087446000194177
8100,3,32800950,16406549,0.3990271999500692
8100,4,32800950,16406549,0.41013370000291616
8100,5,32800950,16406549,0.4080453999340534
8100,6,32800950,16406549,0.47281339997425675
8100,7,32800950,16406549,0.39767599990591407
8100,8,32800950,16406549,0.3982669999822974
8100,9,32800950,16406549,0.40826169995125383
8100,10,32800950,16406549,0.3981878000777215
8200,1,33615900,16814099,0.41765409999061376
8200,2,33615900,16814099,0.42191230005118996
8200,3,33615900,16814099,0.4130317000672221
8200,4,33615900,16814099,0.415281799971126
8200,5,33615900,16814099,0.4025093000382185
8200,6,33615900,16814099,0.40768730000127107
8200,7,33615900,16814099,0.41422340006101876
8200,8,33615900,16814099,0.47246419999282807
8200,9,33615900,16814099,0.4352883999235928
8200,10,33615900,16814099,0.4088543000398204
8300,1,34440850,17226649,0.41654030000790954
8300,2,34440850,17226649,0.4308236000360921
8300,3,34440850,17226649,0.42166960006579757
8300,4,34440850,17226649,0.4220652000512928
8300,5,34440850,17226649,0.42453800002112985
8300,6,34440850,17226649,0.417297099949792
8300,7,34440850,17226649,0.42428450006991625
8300,8,34440850,17226649,0.41828990005888045
8300,9,34440850,17226649,0.41449350002221763
8300,10,34440850,17226649,0.4608336000237614
8400,1,35275800,17644199,0.4629966999636963
8400,2,35275800,17644199,0.4527762000216171
8400,3,35275800,17644199,0.42763570009265095
8400,4,35275800,17644199,0.43625830009113997
8400,5,35275800,17644199,0.4291293000569567
8400,6,35275800,17644199,0.42214569996576756
8400,7,35275800,17644199,0.4396016999380663
8400,8,35275800,17644199,0.42534259997773916
8400,9,35275800,17644199,0.4482940000016242
8400,10,35275800,17644199,0.4354558999184519
8500,1,36120750,18066749,0.438133200048469
8500,2,36120750,18066749,0.44438100000843406
8500,3,36120750,18066749,0.49764620000496507
8500,4,36120750,18066749,0.4656632000114769
8500,5,36120750,18066749,0.43545859993901104
8500,6,36120750,18066749,0.4413331999676302
8500,7,36120750,18066749,0.4432196000125259
8500,8,36120750,18066749,0.43957109993789345
8500,9,36120750,18066749,0.44650399999227375
8500,10,36120750,18066749,0.4424324999563396
8600,1,36975700,18494299,0.45994829991832376
8600,2,36975700,18494299,0.4469220000319183
8600,3,36975700,18494299,0.4515623999759555
8600,4,36975700,18494299,0.44564679998438805
8600,5,36975700,18494299,0.5412232000380754
8600,6,36975700,18494299,0.45994789991527796
8600,7,36975700,18494299,0.4512712999712676
8600,8,36975700,18494299,0.45684060000348836
8600,9,36975700,18494299,0.4477134000044316
8600,10,36975700,18494299,0.4426174000836909
8700,1,37840650,18926849,0.4721944999182597
8700,2,37840650,18926849,0.45222480001393706
8700,3,37840650,18926849,0.463746799970977
8700,4,37840650,18926849,0.45879970001988113
8700,5,37840650,18926849,0.46492790000047535
8700,6,37840650,18926849,0.5709690999938175
8700,7,37840650,18926849,0.4697755998931825
8700,8,37840650,18926849,0.4498415000271052
8700,9,37840650,18926849,0.39120139996521175
8700,10,37840650,18926849,0.40993719990365207
8800,1,38715600,19364399,0.4655071999877691
8800,2,38715600,19364399,0.4776894999668002
8800,3,38715600,19364399,0.4669355000369251
8800,4,38715600,19364399,0.4630554000614211
8800,5,38715600,19364399,0.47778750001452863
8800,6,38715600,19364399,0.4622773000737652
8800,7,38715600,19364399,0.5344949000282213
8800,8,38715600,19364399,0.4872936001047492
8800,9,38715600,19364399,0.48149880010169
8800,10,38715600,19364399,0.46214180008973926
8900,1,39600550,19806949,0.48924819997046143
8900,2,39600550,19806949,0.4743033000268042
8900,3,39600550,19806949,0.4781546000158414
8900,4,39600550,19806949,0.4864583999151364
8900,5,39600550,19806949,0.47903729998506606
8900,6,39600550,19806949,0.4851039999630302
8900,7,39600550,19806949,0.48331460007466376
8900,8,39600550,19806949,0.5629144000122324
8900,9,39600550,19806949,0.4781278999289498
8900,10,39600550,19806949,0.4268710999749601
9000,1,40495500,20254499,0.4204124000389129
9000,2,40495500,20254499,0.489706699969247
9000,3,40495500,20254499,0.49405139998998493
9000,4,40495500,20254499,0.49308079993352294
9000,5,40495500,20254499,0.4945662999525666
9000,6,40495500,20254499,0.4935639000032097
9000,7,40495500,20254499,0.4987205999204889
9000,8,40495500,20254499,0.49423800001386553
9000,9,40495500,20254499,0.5712041000369936
9000,10,40495500,20254499,0.4488875000970438
9100,1,41400450,20707049,0.4378126000519842
9100,2,41400450,20707049,0.44128140003886074
9100,3,41400450,20707049,0.4411405000137165
9100,4,41400450,20707049,0.46787739999126643
9100,5,41400450,20707049,0.494602799997665
9100,6,41400450,20707049,0.5098737999796867
9100,7,41400450,20707049,0.49470819998532534
9100,8,41400450,20707049,0.5264112000586465
9100,9,41400450,20707049,0.5367467000614852
9100,10,41400450,20707049,0.5635558000067249
9200,1,42315400,21164599,0.5131495000096038
9200,2,42315400,21164599,0.5244934998918325
9200,3,42315400,21164599,0.5040683000115678
9200,4,42315400,21164599,0.5187281999969855
9200,5,42315400,21164599,0.5046377000398934
9200,6,42315400,21164599,0.5094951000064611
9200,7,42315400,21164599,0.5188400000333786
9200,8,42315400,21164599,0.5079993999097496
9200,9,42315400,21164599,0.5375703000463545
9200,10,42315400,21164599,0.633250099956058
9300,1,43240350,21627149,0.52241520001553
9300,2,43240350,21627149,0.4868331999750808
9300,3,43240350,21627149,0.44067400007043034
9300,4,43240350,21627149,0.5098847999470308
9300,5,43240350,21627149,0.5287174999248236
9300,6,43240350,21627149,0.5170225000474602
9300,7,43240350,21627149,0.5353824999183416
9300,8,43240350,21627149,0.5182559000095353
9300,9,43240350,21627149,0.5667634001001716
9300,10,43240350,21627149,0.5731179000576958
9400,1,44175300,22094699,0.5410915999673307
9400,2,44175300,22094699,0.46818680001888424
9400,3,44175300,22094699,0.48617859999649227
9400,4,44175300,22094699,0.535804699989967
9400,5,44175300,22094699,0.5430312999524176
9400,6,44175300,22094699,0.5234715000260621
9400,7,44175300,22094699,0.5505220999475569
9400,8,44175300,22094699,0.5308727000374347
9400,9,44175300,22094699,0.5789952001068741
9400,10,44175300,22094699,0.550805400009267
9500,1,45120250,22567249,0.5528245000168681
9500,2,45120250,22567249,0.5351221999153495
9500,3,45120250,22567249,0.5680915999691933
9500,4,45120250,22567249,0.5368895999854431
9500,5,45120250,22567249,0.5563515999820083
9500,6,45120250,22567249,0.5485150000313297
9500,7,45120250,22567249,0.5500738999107853
9500,8,45120250,22567249,0.54447490000166
9500,9,45120250,22567249,0.6235780999995768
9500,10,45120250,22567249,0.5452079999959096
9600,1,46075200,23044799,0.5598586000269279
9600,2,46075200,23044799,0.5489331000717357
9600,3,46075200,23044799,0.5676743000512943
9600,4,46075200,23044799,0.5510880999499932
9600,5,46075200,23044799,0.5630342999938875
9600,6,46075200,23044799,0.5484550999244675
9600,7,46075200,23044799,0.5584532000357285
9600,8,46075200,23044799,0.664483500062488
9600,9,46075200,23044799,0.5316667000297457
9600,10,46075200,23044799,0.4862973999697715
9700,1,47040150,23527349,0.5278109000064433
9700,2,47040150,23527349,0.5651193000376225
9700,3,47040150,23527349,0.5613369001075625
9700,4,47040150,23527349,0.5754791999934241
9700,5,47040150,23527349,0.5598627999424934
9700,6,47040150,23527349,0.5703069999581203
9700,7,47040150,23527349,0.5916886000195518
9700,8,47040150,23527349,0.6076805999036878
9700,9,47040150,23527349,0.5587824999820441
9700,10,47040150,23527349,0.5757889000233263
9800,1,48015100,24014899,0.5721754999831319
9800,2,48015100,24014899,0.5861596000613645
9800,3,48015100,24014899,0.5849268001038581
9800,4,48015100,24014899,0.5794910000404343
9800,5,48015100,24014899,0.5717773999786004
9800,6,48015100,24014899,0.623809100012295
9800,7,48015100,24014899,0.615639099967666
9800,8,48015100,24014899,0.5684813999105245
9800,9,48015100,24014899,0.5787188999820501
9800,10,48015100,24014899,0.5729461000300944
9900,1,49000050,24507449,0.5938852999825031
9900,2,49000050,24507449,0.5811253999127075
9900,3,49000050,24507449,0.5900590000674129
9900,4,49000050,24507449,0.5820992999942973
9900,5,49000050,24507449,0.6559586999937892
9900,6,49000050,24507449,0.6157903999555856
9900,7,49000050,24507449,0.5806520000332966
9900,8,49000050,24507449,0.5955404000123963
9900,9,49000050,24507449,0.5882282999809831
9900,10,49000050,24507449,0.588987399940379
10000,1,49995000,25004999,0.5890337999444455
10000,2,49995000,25004999,0.6017881999723613
10000,3,49995000,25004999,0.5871726999757811
10000,4,49995000,25004999,0.6856691999128088
10000,5,49995000,25004999,0.6159667000174522
10000,6,49995000,25004999,0.5861478999722749
10000,7,49995000,25004999,0.6055557999061421
10000,8,49995000,25004999,0.5905978999799117
10000,9,49995000,25004999,0.6033012999687344
10000,10,49995000,25004999,0.6056983000598848
