n,m,comparisons,swaps,execution_time
1300,4,13585,7312,0.016477299970574677
1300,5,13585,7312,0.01638519996777177
1300,6,13585,7312,0.01511550007853657
1300,7,13585,7312,0.016444900073111057
1300,8,13585,7312,0.01550340000540018
1300,9,13585,7312,0.01612140005454421
1300,10,13585,7312,0.01791569998022169
1400,1,16683,9541,0.017237700056284666
1400,2,16683,9541,0.01707830000668764
1400,3,16683,9541,0.016469300026074052
1400,4,16683,9541,0.017367699998430908
1400,5,16683,9541,0.01626049994956702
1400,6,16683,9541,0.0158040999667719
1400,7,16683,9541,0.015360900084488094
1400,8,16683,9541,0.016807599924504757
1400,9,16683,9541,0.016280899988487363
1400,10,16683,9541,0.01565159996971488
1500,1,16795,9502,0.015680899959988892
1500,2,16795,9502,0.015383700025267899
1500,3,16795,9502,0.015163699979893863
1500,4,16795,9502,0.01687100005801767
1500,5,16795,9502,0.01727389998268336
1500,6,16795,9502,0.01585159997921437
1500,7,16795,9502,0.017562300083227456
1500,8,16795,9502,0.015524299931712449
1500,9,16795,9502,0.017294200020842254
1500,10,16795,9502,0.016419899999164045
1600,1,19223,9698,0.01511819998268038
1600,2,19223,9698,0.017120899981819093
1600,3,19223,9698,0.016319100046530366
1600,4,19223,9698,0.0163525000680238
1600,5,19223,9698,0.015882000094279647
1600,6,19223,9698,0.015977300005033612
1600,7,19223,9698,0.016042300034314394
1600,8,19223,9698,0.018805500003509223
1600,9,19223,9698,0.018602300086058676
1600,10,19223,9698,0.01835880009457469
1700,1,21013,12455,0.021835400024428964
1700,2,21013,12455,0.020460500032640994
1700,3,21013,12455,0.020008600084111094
1700,4,21013,12455,0.019588900031521916
1700,5,21013,12455,0.01946229999884963
1700,6,21013,12455,0.020583500037901103
1700,7,21013,12455,0.020043100113980472
1700,8,21013,12455,0.019806700060144067
1700,9,21013,12455,0.020607899990864098
1700,10,21013,12455,0.02024749992415309
1800,1,21106,12746,0.020659200032241642
1800,2,21106,12746,0.021619300008751452
1800,3,21106,12746,0.021670400048606098
1800,4,21106,12746,0.02272360003553331
1800,5,21106,12746,0.020236599957570434
1800,6,21106,12746,0.02265390008687973
1800,7,21106,12746,0.021656099939718843
1800,8,21106,12746,0.021241199923679233
1800,9,21106,12746,0.022515399963594973
1800,10,21106,12746,0.022157000028528273
1900,1,22975,13058,0.020442600012756884
1900,2,22975,13058,0.022212599986232817
1900,3,22975,13058,0.022175299935042858
1900,4,22975,13058,0.027834700071252882
1900,5,22975,13058,0.022290099994279444
1900,6,22975,13058,0.023414500057697296
1900,7,22975,13058,0.024435500032268465
1900,8,22975,13058,0.022623400087468326
1900,9,22975,13058,0.022301800083369017
1900,10,22975,13058,0.02062379999551922
2000,1,26332,15477,0.01980419992469251
2000,2,26332,15477,0.021027099923230708
2000,3,26332,15477,0.020667399978265166
2000,4,26332,15477,0.021236400003544986
2000,5,26332,15477,0.020421199966222048
2000,6,26332,15477,0.021312199998646975
2000,7,26332,15477,0.0233557999599725
2000,8,26332,15477,0.02144469995982945
2000,9,26332,15477,0.021455599926412106
2000,10,26332,15477,0.020276200026273727
2100,1,26588,14283,0.022167000104673207
2100,2,26588,14283,0.021596699953079224
2100,3,26588,14283,0.019751699990592897
2100,4,26588,14283,0.020997700048610568
2100,5,26588,14283,0.023361100000329316
2100,6,26588,14283,0.020738299936056137
2100,7,26588,14283,0.02092749997973442
2100,8,26588,14283,0.021563000045716763
2100,9,26588,14283,0.023809900041669607
2100,10,26588,14283,0.019978199969045818
2200,1,27852,15621,0.020674699917435646
2200,2,27852,15621,0.0211719999788329
2200,3,27852,15621,0.021134700044058263
2200,4,27852,15621,0.02086519997101277
2200,5,27852,15621,0.02194399992004037
2200,6,27852,15621,0.022546099964529276
2200,7,27852,15621,0.02216900000348687
2200,8,27852,15621,0.02456970000639558
2200,9,27852,15621,0.020906500052660704
2200,10,27852,15621,0.020442600012756884
2300,1,29925,15333,0.02242689998820424
2300,2,29925,15333,0.02441399998497218
2300,3,29925,15333,0.02185669995378703
2300,4,29925,15333,0.02057169994805008
2300,5,29925,15333,0.02121039992198348
2300,6,29925,15333,0.021807899931445718
2300,7,29925,15333,0.02256780001334846
2300,8,29925,15333,0.022672199993394315
2300,9,29925,15333,0.025740399956703186
2300,10,29925,15333,0.02671200002077967
2400,1,29488,18240,0.022116800071671605
2400,2,29488,18240,0.021324999979697168
2400,3,29488,18240,0.021902400068938732
2400,4,29488,18240,0.02203910006210208
2400,5,29488,18240,0.022964100004173815
2400,6,29488,18240,0.02127310005016625
2400,7,29488,18240,0.020566900027915835
2400,8,29488,18240,0.020820299978367984
2400,9,29488,18240,0.019884999957866967
2400,10,29488,18240,0.020596599904820323
2500,1,32490,18966,0.02138529997318983
2500,2,32490,18966,0.02340159995947033
2500,3,32490,18966,0.020718200015835464
2500,4,32490,18966,0.0244418999645859
2500,5,32490,18966,0.021292799967341125
2500,6,32490,18966,0.021672199945896864
2500,7,32490,18966,0.022878200048580766
2500,8,32490,18966,0.023713600006885827
2500,9,32490,18966,0.021050200099125504
2500,10,32490,18966,0.020879299961961806
2600,1,35836,18312,0.022234900039620697
2600,2,35836,18312,0.02287900005467236
2600,3,35836,18312,0.02185400004964322
2600,4,35836,18312,0.021889899973757565
2600,5,35836,18312,0.02283729996997863
2600,6,35836,18312,0.02122730005066842
2600,7,35836,18312,0.021060600061900914
2600,8,35836,18312,0.021111300098709762
2600,9,35836,18312,0.02302279998548329
2600,10,35836,18312,0.02321349992416799
2700,1,34683,19081,0.023128699976950884
2700,2,34683,19081,0.022805699962191284
2700,3,34683,19081,0.023816299973987043
2700,4,34683,19081,0.02382130001205951
2700,5,34683,19081,0.022580300108529627
2700,6,34683,19081,0.021592100034467876
2700,7,34683,19081,0.022308100014925003
2700,8,34683,19081,0.021790800034068525
2700,9,34683,19081,0.021534299943596125
2700,10,34683,19081,0.021569700096733868
2800,1,35483,20418,0.0219857000047341
2800,2,35483,20418,0.022540700039826334
2800,3,35483,20418,0.02423630002886057
2800,4,35483,20418,0.02531470009125769
2800,5,35483,20418,0.02346239995677024
2800,6,35483,20418,0.02356799994595349
2800,7,35483,20418,0.0233013000106439
2800,8,35483,20418,0.022296099923551083
2800,9,35483,20418,0.022499199956655502
2800,10,35483,20418,0.021083900006487966
2900,1,38536,20550,0.022957000066526234
2900,2,38536,20550,0.022514799959026277
2900,3,38536,20550,0.02252469991799444
2900,4,38536,20550,0.0238344999961555
2900,5,38536,20550,0.02172950003296137
2900,6,38536,20550,0.025264899944886565
2900,7,38536,20550,0.02201489999424666
2900,8,38536,20550,0.021758500020951033
2900,9,38536,20550,0.025814600056037307
2900,10,38536,20550,0.022045800113119185
3000,1,41759,23932,0.022690200014039874
3000,2,41759,23932,0.022207099944353104
3000,3,41759,23932,0.026284100022166967
3000,4,41759,23932,0.021771900006569922
3000,5,41759,23932,0.022096200031228364
3000,6,41759,23932,0.02418730000499636
3000,7,41759,23932,0.025441800011321902
3000,8,41759,23932,0.02425799996126443
3000,9,41759,23932,0.026612199959345162
3000,10,41759,23932,0.0226006000302732
3100,1,39521,21503,0.022553500020876527
3100,2,39521,21503,0.021946100052446127
3100,3,39521,21503,0.021918499958701432
3100,4,39521,21503,0.02318539994303137
3100,5,39521,21503,0.025298799970187247
3100,6,39521,21503,0.025951200048439205
3100,7,39521,21503,0.024574300041422248
3100,8,39521,21503,0.0217560000019148
3100,9,39521,21503,0.021743700024671853
3100,10,39521,21503,0.022077100002206862
3200,1,40797,23875,0.022270899964496493
3200,2,40797,23875,0.024998099892400205
3200,3,40797,23875,0.022991799982264638
3200,4,40797,23875,0.02535729994997382
3200,5,40797,23875,0.02424339996650815
3200,6,40797,23875,0.023649999988265336
3200,7,40797,23875,0.02443460002541542
3200,8,40797,23875,0.02528489998076111
3200,9,40797,23875,0.02748529997188598
3200,10,40797,23875,0.026535899960435927
3300,1,40551,23211,0.023723899968899786
3300,2,40551,23211,0.026266600005328655
3300,3,40551,23211,0.02315119991544634
3300,4,40551,23211,0.025980399921536446
3300,5,40551,23211,0.025474100024439394
3300,6,40551,23211,0.024668000056408346
3300,7,40551,23211,0.02398409997113049
3300,8,40551,23211,0.024504100088961422
3300,9,40551,23211,0.02313550002872944
3300,10,40551,23211,0.024131599930115044
3400,1,42301,24590,0.02406249998603016
3400,2,42301,24590,0.02238990005571395
3400,3,42301,24590,0.024907600018195808
3400,4,42301,24590,0.02400929993018508
3400,5,42301,24590,0.025609900010749698
3400,6,42301,24590,0.024903699988499284
3400,7,42301,24590,0.02340209996327758
3400,8,42301,24590,0.025272099999710917
3400,9,42301,24590,0.02232190000358969
3400,10,42301,24590,0.022655499982647598
3500,1,45637,25062,0.023264900082722306
3500,2,45637,25062,0.02481390000320971
3500,3,45637,25062,0.022867600084282458
3500,4,45637,25062,0.022706000017933547
3500,5,45637,25062,0.02238099998794496
3500,6,45637,25062,0.023418800090439618
3500,7,45637,25062,0.023121200036257505
3500,8,45637,25062,0.024799500009976327
3500,9,45637,25062,0.025146099971607327
3500,10,45637,25062,0.02388520003296435
3600,1,48215,26383,0.02302109997253865
3600,2,48215,26383,0.0234259000280872
3600,3,48215,26383,0.023011200013570487
3600,4,48215,26383,0.02336210000794381
3600,5,48215,26383,0.023275800049304962
3600,6,48215,26383,0.02404649998061359
3600,7,48215,26383,0.024020900018513203
3600,8,48215,26383,0.02324340003542602
3600,9,48215,26383,0.023967399960383773
3600,10,48215,26383,0.027440300094895065
3700,1,50303,27653,0.025549499900080264
3700,2,50303,27653,0.024496100028045475
3700,3,50303,27653,0.02387150004506111
3700,4,50303,27653,0.025399700039997697
3700,5,50303,27653,0.02606839989311993
3700,6,50303,27653,0.024372100015170872
3700,7,50303,27653,0.023367300047539175
3700,8,50303,27653,0.025113999960012734
3700,9,50303,27653,0.024552599992603064
3700,10,50303,27653,0.02375190006569028
3800,1,50339,27356,0.022724999929778278
3800,2,50339,27356,0.02365939994342625
3800,3,50339,27356,0.023074900032952428
3800,4,50339,27356,0.024457299965433776
3800,5,50339,27356,0.02365850005298853
3800,6,50339,27356,0.02561080001760274
3800,7,50339,27356,0.024272400070913136
3800,8,50339,27356,0.022774800076149404
3800,9,50339,27356,0.024372599902562797
3800,10,50339,27356,0.02455149998422712
3900,1,54081,31231,0.02319480001460761
3900,2,54081,31231,0.023943500011228025
3900,3,54081,31231,0.023768099956214428
3900,4,54081,31231,0.023441200028173625
3900,5,54081,31231,0.023808799916878343
3900,6,54081,31231,0.025154899922199547
3900,7,54081,31231,0.023004299961030483
3900,8,54081,31231,0.02448329993057996
3900,9,54081,31231,0.024091199971735477
3900,10,54081,31231,0.023316400009207428
4000,1,54166,28656,0.02441399998497218
4000,2,54166,28656,0.026017199968919158
4000,3,54166,28656,0.026635499903932214
4000,4,54166,28656,0.023838000022806227
4000,5,54166,28656,0.0252005000365898
4000,6,54166,28656,0.02800839999690652
4000,7,54166,28656,0.024097800021991134
4000,8,54166,28656,0.025109500042162836
4000,9,54166,28656,0.02428820007480681
4000,10,54166,28656,0.024183699977584183
4100,1,56434,27479,0.02634439989924431
4100,2,56434,27479,0.0258276000386104
4100,3,56434,27479,0.027417299919761717
4100,4,56434,27479,0.03323800000362098
4100,5,56434,27479,0.023621500004082918
4100,6,56434,27479,0.02354850003030151
4100,7,56434,27479,0.023970499983988702
4100,8,56434,27479,0.02467590000014752
4100,9,56434,27479,0.025627999915741384
4100,10,56434,27479,0.024200099986046553
4200,1,57125,31252,0.02621549996547401
4200,2,57125,31252,0.025249999947845936
4200,3,57125,31252,0.02664639998693019
4200,4,57125,31252,0.024750799988396466
4200,5,57125,31252,0.024064600002020597
4200,6,57125,31252,0.02386259997729212
4200,7,57125,31252,0.02420220000203699
4200,8,57125,31252,0.024592400062829256
4200,9,57125,31252,0.025158900069072843
4200,10,57125,31252,0.02484630001708865
4300,1,56709,30577,0.02550040010828525
4300,2,56709,30577,0.025700700003653765
4300,3,56709,30577,0.0240371999097988
4300,4,56709,30577,0.024908000021241605
4300,5,56709,30577,0.024139099987223744
4300,6,56709,30577,0.025805799989029765
4300,7,56709,30577,0.026468400028534234
4300,8,56709,30577,0.024585500010289252
4300,9,56709,30577,0.02433080004993826
4300,10,56709,30577,0.02384650008752942
4400,1,59183,32731,0.027114999946206808
4400,2,59183,32731,0.026870699948631227
4400,3,59183,32731,0.02545689989347011
4400,4,59183,32731,0.026691599981859326
4400,5,59183,32731,0.02528930001426488
4400,6,59183,32731,0.025882899994030595
4400,7,59183,32731,0.025441100005991757
4400,8,59183,32731,0.02691170002799481
4400,9,59183,32731,0.02533089998178184
4400,10,59183,32731,0.025744899990968406
4500,1,63247,31981,0.025822199997492135
4500,2,63247,31981,0.026544800028204918
4500,3,63247,31981,0.026140699977986515
4500,4,63247,31981,0.028374899993650615
4500,5,63247,31981,0.02617860003374517
4500,6,63247,31981,0.027719800011254847
4500,7,63247,31981,0.025604600086808205
4500,8,63247,31981,0.023807100020349026
4500,9,63247,31981,0.026610500062815845
4500,10,63247,31981,0.02585560001898557
4600,1,65940,35072,0.025035499944351614
4600,2,65940,35072,0.027528100064955652
4600,3,65940,35072,0.02781989995855838
4600,4,65940,35072,0.02732499991543591
4600,5,65940,35072,0.02585959993302822
4600,6,65940,35072,0.02670869999565184
4600,7,65940,35072,0.02636090002488345
4600,8,65940,35072,0.02605399989988655
4600,9,65940,35072,0.026677199988625944
4600,10,65940,35072,0.026523600099608302
4700,1,66578,35180,0.025208799983374774
4700,2,66578,35180,0.02645130001474172
4700,3,66578,35180,0.025420099962502718
4700,4,66578,35180,0.024851599941030145
4700,5,66578,35180,0.025035500060766935
4700,6,66578,35180,0.028118500020354986
4700,7,66578,35180,0.02504980005323887
4700,8,66578,35180,0.026081599993631244
4700,9,66578,35180,0.025503800017759204
4700,10,66578,35180,0.024374699918553233
4800,1,68808,39344,0.02572369994595647
4800,2,68808,39344,0.026294899987988174
4800,3,68808,39344,0.025142299942672253
4800,4,68808,39344,0.026789199910126626
4800,5,68808,39344,0.02509679994545877
4800,6,68808,39344,0.030224299989640713
4800,7,68808,39344,0.02705110004171729
4800,8,68808,39344,0.025444700033403933
4800,9,68808,39344,0.0263297000201419
4800,10,68808,39344,0.028382600052282214
4900,1,68792,40142,0.025084199965931475
4900,2,68792,40142,0.02716110006440431
4900,3,68792,40142,0.02629260008689016
4900,4,68792,40142,0.02772969997022301
4900,5,68792,40142,0.026364599936641753
4900,6,68792,40142,0.026866300031542778
4900,7,68792,40142,0.026690200087614357
4900,8,68792,40142,0.025449099950492382
4900,9,68792,40142,0.027518099988810718
4900,10,68792,40142,0.02673249994404614
5000,1,70565,41929,0.02566099993418902
5000,2,70565,41929,0.02487299998756498
5000,3,70565,41929,0.026799699990078807
5000,4,70565,41929,0.026249899994581938
5000,5,70565,41929,0.026020999997854233
5000,6,70565,41929,0.02702909999061376
5000,7,70565,41929,0.02783019992057234
5000,8,70565,41929,0.02551930001936853
5000,9,70565,41929,0.02749379992019385
5000,10,70565,41929,0.025601500063203275
5100,1,83002,41393,0.0264734000666067
5100,2,83002,41393,0.028689199942164123
5100,3,83002,41393,0.026282999897375703
5100,4,83002,41393,0.02475179999601096
5100,5,83002,41393,0.026360400021076202
5100,6,83002,41393,0.026225700043141842
5100,7,83002,41393,0.026116499910131097
5100,8,83002,41393,0.027459300006739795
5100,9,83002,41393,0.026723999995738268
5100,10,83002,41393,0.0252629000460729
5200,1,72912,40819,0.026041299919597805
5200,2,72912,40819,0.028279999969527125
5200,3,72912,40819,0.026792199932970107
5200,4,72912,40819,0.02540659997612238
5200,5,72912,40819,0.026561900041997433
5200,6,72912,40819,0.02594699990004301
5200,7,72912,40819,0.0279841999290511
5200,8,72912,40819,0.029166100081056356
5200,9,72912,40819,0.027405000058934093
5200,10,72912,40819,0.027123000007122755
5300,1,74109,44243,0.02645270002540201
5300,2,74109,44243,0.026198600069619715
5300,3,74109,44243,0.02604400005657226
5300,4,74109,44243,0.02592669997829944
5300,5,74109,44243,0.027036999934352934
5300,6,74109,44243,0.027017400017939508
5300,7,74109,44243,0.03049170004669577
5300,8,74109,44243,0.02716089994646609
5300,9,74109,44243,0.02719759999308735
5300,10,74109,44243,0.026272500050254166
5400,1,84905,51331,0.026332899928092957
5400,2,84905,51331,0.026487100054509938
5400,3,84905,51331,0.027457399992272258
5400,4,84905,51331,0.02660049998667091
5400,5,84905,51331,0.026895300019532442
5400,6,84905,51331,0.028144199983216822
5400,7,84905,51331,0.029360700049437582
5400,8,84905,51331,0.02762869989965111
5400,9,84905,51331,0.02783030003774911
5400,10,84905,51331,0.028809300041757524
5500,1,81179,47970,0.028518400038592517
5500,2,81179,47970,0.026292000082321465
5500,3,81179,47970,0.026620400021784008
5500,4,81179,47970,0.027561399969272316
5500,5,81179,47970,0.027710200054571033
5500,6,81179,47970,0.027282100054435432
5500,7,81179,47970,0.026918500079773366
5500,8,81179,47970,0.026061000069603324
5500,9,81179,47970,0.026884800055995584
5500,10,81179,47970,0.026115700020454824
5600,1,77710,45171,0.026279599987901747
5600,2,77710,45171,0.027917200000956655
5600,3,77710,45171,0.03080700000282377
5600,4,77710,45171,0.031175000010989606
5600,5,77710,45171,0.02957729995250702
5600,6,77710,45171,0.028087300015613437
5600,7,77710,45171,0.02648670005146414
5600,8,77710,45171,0.029110200004652143
5600,9,77710,45171,0.0284006999572739
5600,10,77710,45171,0.028082799981348217
5700,1,85558,56327,0.026804700028151274
5700,2,85558,56327,0.028201600071042776
5700,3,85558,56327,0.028968999977223575
5700,4,85558,56327,0.02927240007556975
5700,5,85558,56327,0.029095400008372962
5700,6,85558,56327,0.030748400022275746
5700,7,85558,56327,0.02752959995996207
5700,8,85558,56327,0.02904239995405078
5700,9,85558,56327,0.028514100005850196
5700,10,85558,56327,0.027501899981871247
5800,1,83122,47324,0.02737100003287196
5800,2,83122,47324,0.027071800082921982
5800,3,83122,47324,0.0276261999970302
5800,4,83122,47324,0.026905099977739155
5800,5,83122,47324,0.029227300081402063
5800,6,83122,47324,0.026729400036856532
5800,7,83122,47324,0.028058899915777147
5800,8,83122,47324,0.027012999984435737
5800,9,83122,47324,0.027564499992877245
5800,10,83122,47324,0.027996000018902123
5900,1,82904,48855,0.028240300016477704
5900,2,82904,48855,0.027739800047129393
5900,3,82904,48855,0.027259900001809
5900,4,82904,48855,0.028375099995173514
5900,5,82904,48855,0.02805399999488145
5900,6,82904,48855,0.02855189994443208
5900,7,82904,48855,0.02799199998844415
5900,8,82904,48855,0.027628700016066432
5900,9,82904,48855,0.02654019999317825
5900,10,82904,48855,0.02978750003967434
6000,1,84576,46671,0.02984410000499338
6000,2,84576,46671,0.027911399956792593
6000,3,84576,46671,0.028509599971584976
6000,4,84576,46671,0.028486199909821153
6000,5,84576,46671,0.02731619996484369
6000,6,84576,46671,0.027286999975331128
6000,7,84576,46671,0.027271399972960353
6000,8,84576,46671,0.028995899949222803
6000,9,84576,46671,0.03055059991311282
6000,10,84576,46671,0.027015300001949072
6100,1,88375,48665,0.027702099992893636
6100,2,88375,48665,0.027251499937847257
6100,3,88375,48665,0.02684820001013577
6100,4,88375,48665,0.028771599987521768
6100,5,88375,48665,0.029008100042119622
6100,6,88375,48665,0.0289533999748528
6100,7,88375,48665,0.02837720001116395
6100,8,88375,48665,0.02841910009738058
6100,9,88375,48665,0.027164199971593916
6100,10,88375,48665,0.027265700045973063
6200,1,88282,45664,0.0273960999911651
6200,2,88282,45664,0.028130399994552135
6200,3,88282,45664,0.027541999937966466
6200,4,88282,45664,0.028805800015106797
6200,5,88282,45664,0.030976800015196204
6200,6,88282,45664,0.030082000070251524
6200,7,88282,45664,0.027543500065803528
6200,8,88282,45664,0.027844700030982494
6200,9,88282,45664,0.027535100001841784
6200,10,88282,45664,0.029062699992209673
6300,1,85901,44646,0.02736820001155138
6300,2,85901,44646,0.027429599897004664
6300,3,85901,44646,0.02792080002836883
6300,4,85901,44646,0.02835200005210936
6300,5,85901,44646,0.03070210001897067
6300,6,85901,44646,0.031052600010298193
6300,7,85901,44646,0.030517000006511807
6300,8,85901,44646,0.02879530005156994
6300,9,85901,44646,0.028071300010196865
6300,10,85901,44646,0.02902150002773851
6400,1,93145,54534,0.02769869996700436
6400,2,93145,54534,0.02984390000347048
6400,3,93145,54534,0.030116999987512827
6400,4,93145,54534,0.029246399994008243
6400,5,93145,54534,0.027902200003154576
6400,6,93145,54534,0.028118300018832088
6400,7,93145,54534,0.027931499993428588
6400,8,93145,54534,0.028580299927853048
6400,9,93145,54534,0.02784520003478974
6400,10,93145,54534,0.028705500066280365
6500,1,95725,52019,0.027734800009056926
6500,2,95725,52019,0.02998800005298108
6500,3,95725,52019,0.028209100011736155
6500,4,95725,52019,0.028700500028207898
6500,5,95725,52019,0.028026399901136756
6500,6,95725,52019,0.02910619997419417
6500,7,95725,52019,0.029327399912290275
6500,8,95725,52019,0.02853570005390793
6500,9,95725,52019,0.028485700022429228
6500,10,95725,52019,0.03017749998252839
6600,1,99051,51535,0.028075499925762415
6600,2,99051,51535,0.03039660002104938
6600,3,99051,51535,0.029646100010722876
6600,4,99051,51535,0.02817740000318736
6600,5,99051,51535,0.02824550005607307
6600,6,99051,51535,0.028386399964801967
6600,7,99051,51535,0.029083400033414364
6600,8,99051,51535,0.02902000001631677
6600,9,99051,51535,0.027641099994070828
6600,10,99051,51535,0.029083500034175813
6700,1,92803,56033,0.03214919997844845
6700,2,92803,56033,0.03242360008880496
6700,3,92803,56033,0.029711199924349785
6700,4,92803,56033,0.03247730003204197
6700,5,92803,56033,0.0315417000092566
6700,6,92803,56033,0.03159919998142868
6700,7,92803,56033,0.029577499954029918
6700,8,92803,56033,0.029708100017160177
6700,9,92803,56033,0.029166399966925383
6700,10,92803,56033,0.029605899937450886
6800,1,97525,56329,0.028908300097100437
6800,2,97525,56329,0.030104300007224083
6800,3,97525,56329,0.030126399942673743
6800,4,97525,56329,0.029278799891471863
6800,5,97525,56329,0.029390300041995943
6800,6,97525,56329,0.029170099995099008
6800,7,97525,56329,0.028284700005315244
6800,8,97525,56329,0.02967630000784993
6800,9,97525,56329,0.030233999947085977
6800,10,97525,56329,0.029230999993160367
6900,1,112519,64477,0.028974600019864738
6900,2,112519,64477,0.02902470005210489
6900,3,112519,64477,0.030604800092987716
6900,4,112519,64477,0.030997800058685243
6900,5,112519,64477,0.031992899952456355
6900,6,112519,64477,0.030533199897035956
6900,7,112519,64477,0.029167599976062775
6900,8,112519,64477,0.02981740003451705
6900,9,112519,64477,0.029311100021004677
6900,10,112519,64477,0.028453100007027388
7000,1,101894,51050,0.02832229994237423
7000,2,101894,51050,0.02907970000524074
7000,3,101894,51050,0.03068840003106743
7000,4,101894,51050,0.03302900004200637
7000,5,101894,51050,0.03853360004723072
7000,6,101894,51050,0.03422270005103201
7000,7,101894,51050,0.03031800000462681
7000,8,101894,51050,0.02896839997265488
7000,9,101894,51050,0.029767600004561245
7000,10,101894,51050,0.031157199991866946
7100,1,106454,56974,0.02976679999846965
7100,2,106454,56974,0.03073760005645454
7100,3,106454,56974,0.029024300049059093
