n,m,comparisons,swaps,execution_time
7100,2,512808,351610,0.050523299956694245
7100,3,512808,351610,0.05248850001953542
7100,4,512808,351610,0.04960980010218918
7100,5,512808,351610,0.04866830003447831
7100,6,512808,351610,0.05100460001267493
7100,7,512808,351610,0.05018950009252876
7100,8,512808,351610,0.05014320008922368
7100,9,512808,351610,0.04987700004130602
7100,10,512808,351610,0.05000569997355342
7200,1,526956,364080,0.05104310007300228
7200,2,526956,364080,0.05200999998487532
7200,3,526956,364080,0.05092799989506602
7200,4,526956,364080,0.0508100000442937
7200,5,526956,364080,0.05375369999092072
7200,6,526956,364080,0.05194190004840493
7200,7,526956,364080,0.05593630007933825
7200,8,526956,364080,0.05339239991735667
7200,9,526956,364080,0.055294199963100255
7200,10,526956,364080,0.05276829993817955
7300,1,533081,366934,0.052530000102706254
7300,2,533081,366934,0.05271560000255704
7300,3,533081,366934,0.05313589994329959
7300,4,533081,366934,0.05201470002066344
7300,5,533081,366934,0.05224089999683201
7300,6,533081,366934,0.0529936000239104
7300,7,533081,366934,0.05117909994442016
7300,8,533081,366934,0.05204549990594387
7300,9,533081,366934,0.05164000007789582
7300,10,533081,366934,0.05178059998434037
7400,1,544709,374909,0.052193400100804865
7400,2,544709,374909,0.05295249994378537
7400,3,544709,374909,0.054349099984392524
7400,4,544709,374909,0.05244040000252426
7400,5,544709,374909,0.05297810002230108
7400,6,544709,374909,0.054897500085644424
7400,7,544709,374909,0.052433600067161024
7400,8,544709,374909,0.055900300038047135
7400,9,544709,374909,0.05658980004955083
7400,10,544709,374909,0.05266519996803254
7500,1,545554,374220,0.052056899992749095
7500,2,545554,374220,0.05786539998371154
7500,3,545554,374220,0.05577620002441108
7500,4,545554,374220,0.05126009997911751
7500,5,545554,374220,0.050545800011605024
7500,6,545554,374220,0.05315689998678863
7500,7,545554,374220,0.05167349998373538
7500,8,545554,374220,0.051350099965929985
7500,9,545554,374220,0.053208099910989404
7500,10,545554,374220,0.05257960001472384
7600,1,553292,378102,0.05314929992891848
7600,2,553292,378102,0.05249050003476441
7600,3,553292,378102,0.05457939999178052
7600,4,553292,378102,0.055566599941812456
7600,5,553292,378102,0.05257279996294528
7600,6,553292,378102,0.05295799998566508
7600,7,553292,378102,0.05377090000547469
7600,8,553292,378102,0.059858899912796915
7600,9,553292,378102,0.056018600007519126
7600,10,553292,378102,0.05250360001809895
7700,1,565499,385948,0.05324050004128367
7700,2,565499,385948,0.052889300044626
7700,3,565499,385948,0.05175969994161278
7700,4,565499,385948,0.05220549996010959
7700,5,565499,385948,0.05285640002693981
7700,6,565499,385948,0.054546300088986754
7700,7,565499,385948,0.05357150000054389
7700,8,565499,385948,0.055359599995426834
7700,9,565499,385948,0.05530440004076809
7700,10,565499,385948,0.054385799914598465
7800,1,573427,390845,0.05348539992701262
7800,2,573427,390845,0.05580770003143698
7800,3,573427,390845,0.05565200001001358
7800,4,573427,390845,0.05581639998126775
7800,5,573427,390845,0.0526829999871552
7800,6,573427,390845,0.054165199981071055
7800,7,573427,390845,0.0573384000454098
7800,8,573427,390845,0.056022799923084676
7800,9,573427,390845,0.054030200000852346
7800,10,573427,390845,0.05368309991899878
7900,1,577033,391686,0.05563389998860657
7900,2,577033,391686,0.05407130008097738
7900,3,577033,391686,0.052947099902667105
7900,4,577033,391686,0.0543218000093475
7900,5,577033,391686,0.05496909993235022
7900,6,577033,391686,0.05206100002396852
7900,7,577033,391686,0.052627600030973554
7900,8,577033,391686,0.05400140001438558
7900,9,577033,391686,0.05463170004077256
7900,10,577033,391686,0.05437149992212653
8000,1,592103,402468,0.05359739996492863
8000,2,592103,402468,0.05485650000628084
8000,3,592103,402468,0.05437369993887842
8000,4,592103,402468,0.05636789998970926
8000,5,592103,402468,0.05426549992989749
8000,6,592103,402468,0.0593701999168843
8000,7,592103,402468,0.05617400002665818
8000,8,592103,402468,0.05503739998675883
8000,9,592103,402468,0.05452110001351684
8000,10,592103,402468,0.053996399976313114
8100,1,601498,408594,0.05654639995191246
8100,2,601498,408594,0.05512869998347014
8100,3,601498,408594,0.05584050004836172
8100,4,601498,408594,0.054476299905218184
8100,5,601498,408594,0.05366560001857579
8100,6,601498,408594,0.05700469994917512
8100,7,601498,408594,0.0553955000359565
8100,8,601498,408594,0.05650950002018362
8100,9,601498,408594,0.056144600035622716
8100,10,601498,408594,0.05325009999796748
8200,1,607036,410032,0.05481909995432943
8200,2,607036,410032,0.054849799955263734
8200,3,607036,410032,0.05578830000013113
8200,4,607036,410032,0.05502870003692806
8200,5,607036,410032,0.06314149999525398
8200,6,607036,410032,0.0597588000819087
8200,7,607036,410032,0.05683749995660037
8200,8,607036,410032,0.05473470001015812
8200,9,607036,410032,0.05497380008455366
8200,10,607036,410032,0.05528319999575615
8300,1,621204,420960,0.05554099997971207
8300,2,621204,420960,0.055146200000308454
8300,3,621204,420960,0.05816000001505017
8300,4,621204,420960,0.056091499980539083
8300,5,621204,420960,0.055786099983379245
8300,6,621204,420960,0.0570074999704957
8300,7,621204,420960,0.05508160009048879
8300,8,621204,420960,0.05530830007046461
8300,9,621204,420960,0.05476349999662489
8300,10,621204,420960,0.05459600000176579
8400,1,627700,424888,0.05759909993503243
8400,2,627700,424888,0.05796140001621097
8400,3,627700,424888,0.059598099905997515
8400,4,627700,424888,0.06120210001245141
8400,5,627700,424888,0.05755290004890412
8400,6,627700,424888,0.06158189999405295
8400,7,627700,424888,0.05591419991105795
8400,8,627700,424888,0.055651300004683435
8400,9,627700,424888,0.05473390000406653
8400,10,627700,424888,0.05579839996062219
8500,1,631174,424523,0.05655009998008609
8500,2,631174,424523,0.057267700089141726
8500,3,631174,424523,0.05817840003874153
8500,4,631174,424523,0.05772939999587834
8500,5,631174,424523,0.057189200073480606
8500,6,631174,424523,0.05490660003852099
8500,7,631174,424523,0.05656159995123744
8500,8,631174,424523,0.05377040000166744
8500,9,631174,424523,0.05637909995857626
8500,10,631174,424523,0.05535640008747578
8600,1,648517,438904,0.06377040001098067
8600,2,648517,438904,0.06763319997116923
8600,3,648517,438904,0.058845399995334446
8600,4,648517,438904,0.058931700070388615
8600,5,648517,438904,0.05717200005892664
8600,6,648517,438904,0.05546230007894337
8600,7,648517,438904,0.056399499997496605
8600,8,648517,438904,0.057183100027032197
8600,9,648517,438904,0.05826729990076274
8600,10,648517,438904,0.06097710004542023
8700,1,654785,441806,0.060121099930256605
8700,2,654785,441806,0.05804769997484982
8700,3,654785,441806,0.05679740000050515
8700,4,654785,441806,0.05735419993288815
8700,5,654785,441806,0.05541349994018674
8700,6,654785,441806,0.058960000053048134
8700,7,654785,441806,0.05698399990797043
8700,8,654785,441806,0.05665619997307658
8700,9,654785,441806,0.06068370002321899
8700,10,654785,441806,0.06493889994453639
8800,1,661214,446468,0.06306069996207952
8800,2,661214,446468,0.05935300001874566
8800,3,661214,446468,0.05795610009226948
8800,4,661214,446468,0.05859360005706549
8800,5,661214,446468,0.05705949990078807
8800,6,661214,446468,0.05869990005157888
8800,7,661214,446468,0.05935019999742508
8800,8,661214,446468,0.0591681000078097
8800,9,661214,446468,0.05946699995547533
8800,10,661214,446468,0.05745019996538758
8900,1,667009,450593,0.05886269989423454
8900,2,667009,450593,0.059859000029973686
8900,3,667009,450593,0.057236800086684525
8900,4,667009,450593,0.05743460007943213
8900,5,667009,450593,0.057676299940794706
8900,6,667009,450593,0.060716799926012754
8900,7,667009,450593,0.06292280007619411
8900,8,667009,450593,0.06232220004312694
8900,9,667009,450593,0.05857970006763935
8900,10,667009,450593,0.0576961999759078
9000,1,682369,464044,0.060047199949622154
9000,2,682369,464044,0.0602111000334844
9000,3,682369,464044,0.06128519994672388
9000,4,682369,464044,0.05989849998150021
9000,5,682369,464044,0.06000900000799447
9000,6,682369,464044,0.0632315999828279
9000,7,682369,464044,0.06067639996763319
9000,8,682369,464044,0.05876050004735589
9000,9,682369,464044,0.05971920001320541
9000,10,682369,464044,0.06011429999489337
9100,1,688427,465172,0.060550699941813946
9100,2,688427,465172,0.06077350000850856
9100,3,688427,465172,0.05882750009186566
9100,4,688427,465172,0.066684800083749
9100,5,688427,465172,0.06486010004300624
9100,6,688427,465172,0.05873110005632043
9100,7,688427,465172,0.059482499957084656
9100,8,688427,465172,0.05830959999002516
9100,9,688427,465172,0.061912299948744476
9100,10,688427,465172,0.06401599990203977
9200,1,702371,476036,0.05888090003281832
9200,2,702371,476036,0.0625266000861302
9200,3,702371,476036,0.05880850006360561
9200,4,702371,476036,0.06015549995936453
9200,5,702371,476036,0.05762830004096031
9200,6,702371,476036,0.05868390004616231
9200,7,702371,476036,0.06157119991257787
9200,8,702371,476036,0.059033900033682585
9200,9,702371,476036,0.0596850001020357
9200,10,702371,476036,0.05870020005386323
9300,1,704889,475396,0.0647350000217557
9300,2,704889,475396,0.06489650008734316
9300,3,704889,475396,0.0594169000396505
9300,4,704889,475396,0.0590628000209108
9300,5,704889,475396,0.058980600093491375
9300,6,704889,475396,0.06271309999283403
9300,7,704889,475396,0.06107279995921999
9300,8,704889,475396,0.05994870001450181
9300,9,704889,475396,0.05849230010062456
9300,10,704889,475396,0.06351520004682243
9400,1,712572,480012,0.06056919996626675
9400,2,712572,480012,0.06033500004559755
9400,3,712572,480012,0.06249569996725768
9400,4,712572,480012,0.06098710000514984
9400,5,712572,480012,0.06354290002491325
9400,6,712572,480012,0.06012159993406385
9400,7,712572,480012,0.06029659998603165
9400,8,712572,480012,0.06242699990980327
9400,9,712572,480012,0.07297179999295622
9400,10,712572,480012,0.06336119992192835
9500,1,729422,492945,0.06661710003390908
9500,2,729422,492945,0.06267080001998693
9500,3,729422,492945,0.059188200044445693
9500,4,729422,492945,0.06149779993575066
9500,5,729422,492945,0.060084400000050664
9500,6,729422,492945,0.06528239999897778
9500,7,729422,492945,0.06282700004521757
9500,8,729422,492945,0.05891719995997846
9500,9,729422,492945,0.061709800036624074
9500,10,729422,492945,0.06139199994504452
9600,1,735745,497101,0.060593499918468297
9600,2,735745,497101,0.06180619995575398
9600,3,735745,497101,0.06062000000383705
9600,4,735745,497101,0.06085150002036244
9600,5,735745,497101,0.06362759997136891
9600,6,735745,497101,0.07081980002112687
9600,7,735745,497101,0.0673774000024423
9600,8,735745,497101,0.06135600002016872
9600,9,735745,497101,0.06123200000729412
9600,10,735745,497101,0.06135740003082901
9700,1,736012,494247,0.06264250003732741
9700,2,736012,494247,0.06224230001680553
9700,3,736012,494247,0.0607682999689132
9700,4,736012,494247,0.06418700003996491
9700,5,736012,494247,0.06308800005353987
9700,6,736012,494247,0.061586499912664294
9700,7,736012,494247,0.0605457000201568
9700,8,736012,494247,0.06319109990727156
9700,9,736012,494247,0.07245700003113598
9700,10,736012,494247,0.06290110002737492
9800,1,753455,507470,0.0642520000692457
9800,2,753455,507470,0.07314450002741069
9800,3,753455,507470,0.06446190003771335
9800,4,753455,507470,0.0623516000341624
9800,5,753455,507470,0.0624615999404341
9800,6,753455,507470,0.06198250001762062
9800,7,753455,507470,0.062291599926538765
9800,8,753455,507470,0.06225529999937862
9800,9,753455,507470,0.06353330006822944
9800,10,753455,507470,0.06524030002765357
9900,1,761610,512443,0.06491250009275973
9900,2,761610,512443,0.061321499990299344
9900,3,761610,512443,0.06173079996369779
9900,4,761610,512443,0.06327269994653761
9900,5,761610,512443,0.0607945000519976
9900,6,761610,512443,0.06126690004020929
9900,7,761610,512443,0.06315249996259809
9900,8,761610,512443,0.06660579994786531
9900,9,761610,512443,0.07048969995230436
9900,10,761610,512443,0.06387839990202338
10000,1,768603,516393,0.06315319996792823
10000,2,768603,516393,0.06241450004745275
10000,3,768603,516393,0.06258140003774315
10000,4,768603,516393,0.06352480000350624
10000,5,768603,516393,0.062241500010713935
10000,6,768603,516393,0.06427430000621825
10000,7,768603,516393,0.06504099990706891
10000,8,768603,516393,0.062485800008289516
10000,9,768603,516393,0.06314720003865659
10000,10,768603,516393,0.0615074000088498
