n,m,comparisons,swaps
1900,50,3794,1797
2000,1,4073,1745
2000,2,13607,12573
2000,3,10698,1133
2000,4,4591,3094
2000,5,41168,1075
2000,6,4427,2366
2000,7,4172,1656
2000,8,14592,1085
2000,9,16797,1097
2000,10,4160,1662
2000,11,9327,8230
2000,12,5317,1328
2000,13,16399,1088
2000,14,5352,1327
2000,15,4025,2244
2000,16,4310,1575
2000,17,4187,2701
2000,18,19222,1078
2000,19,5495,4216
2000,20,4355,2833
2000,21,4273,2726
2000,22,4032,2358
2000,23,3989,1909
2000,24,5320,1341
2000,25,4867,3493
2000,26,4631,1464
2000,27,20104,2889
2000,28,6163,1266
2000,29,6611,5423
2000,30,4114,1703
2000,31,5108,3840
2000,32,4402,1538
2000,33,61447,2896
2000,34,3978,2019
2000,35,4535,1492
2000,36,39049,1055
2000,37,5043,1376
2000,38,5790,4557
2000,39,6579,1297
2000,40,3980,1991
2000,41,4544,3097
2000,42,4002,1861
2000,43,4048,2308
2000,44,4354,2831
2000,45,3980,2043
2000,46,40516,39579
2000,47,7588,6446
2000,48,6611,5423
2000,49,49864,11611
2000,50,4420,2937
2100,1,5258,1456
2100,2,8105,1055
2100,3,15305,14212
2100,4,5603,4241
2100,5,6182,4895
2100,6,4354,2635
2100,7,4235,2382
2100,8,14210,13119
2100,9,20121,19066
2100,10,9309,1216
2100,11,4185,2187
2100,12,8693,1239
2100,13,4191,2228
2100,14,4272,1816
2100,15,4204,2313
2100,16,4879,1534
2100,17,4214,1935
2100,18,4204,1954
2100,19,5209,3768
2100,20,4287,2643
2100,21,4190,2256
2100,22,5696,4259
2100,23,9003,7848
2100,24,8739,5834
2100,25,4455,2802
2100,26,6140,1355
2100,27,4178,2137
2100,28,5042,3483
2100,29,5303,3902
2100,30,55793,53913
2100,31,4842,1544
2100,32,4507,1565
2100,33,7625,6423
2100,34,5932,1372
2100,35,4184,2042
2100,36,10356,1194
2100,37,4621,1616
2100,38,6924,1301
2100,39,5917,4593
2100,40,4457,1689
2100,41,5797,1385
2100,42,30745,22814
2100,43,47602,42381
2100,44,4200,2268
2100,45,4198,1977
2100,46,4959,3494
2100,47,5318,3922
2100,48,10662,9622
2100,49,12986,1171
2100,50,4379,1737
2200,1,8655,1302
2200,2,4664,2926
2200,3,5453,1535
2200,4,7050,1367
2200,5,7026,1375
2200,6,4427,2467
2200,7,4769,1721
2200,8,4652,1779
2200,9,4792,3122
2200,10,6612,5280
2200,11,4974,1583
2200,12,4927,3311
2200,13,9958,8614
2200,14,4618,1792
2200,15,4665,1772
2200,16,5179,1589
2200,17,26477,1191
2200,18,16345,14323
2200,19,4505,1882
2200,20,4384,2287
2200,21,7071,5742
2200,22,4927,3311
2200,23,14563,13400
2200,24,5391,3877
2200,25,9172,7940
2200,26,4411,2412
2200,27,7234,5918
2200,28,5845,1475
2200,29,4891,3320
2200,30,6467,5107
2200,31,5903,4445
2200,32,4562,2761
2200,33,4851,1687
2200,34,6122,3909
2200,35,4449,1971
2200,36,4719,3019
2200,37,18614,16830
2200,38,4893,3263
2200,39,19226,14722
2200,40,8472,6775
2200,41,4378,2244
2200,42,32565,4236
2200,43,6057,1453
2200,44,4445,2509
2200,45,4495,2631
2200,46,4654,1779
2200,47,5507,1526
2200,48,6511,1418
2200,49,135139,55467
2200,50,4666,1771
2300,1,4724,2801
2300,2,5031,1782
2300,3,5673,1607
2300,4,8902,1366
2300,5,19201,18029
2300,6,127676,1904
2300,7,9464,1338
2300,8,5306,1689
2300,9,11628,10432
2300,10,15142,3432
2300,11,12483,1296
2300,12,7728,2048
2300,13,6654,5219
2300,14,4645,2623
2300,15,9524,1351
2300,16,15054,13461
2300,17,4746,2844
2300,18,5184,1726
2300,19,7507,1426
2300,20,8066,1403
2300,21,4574,2314
2300,22,4730,1960
2300,23,5456,1650
2300,24,7044,1456
2300,25,5273,3624
2300,26,11374,5941
2300,27,18885,17698
2300,28,4588,2425
2300,29,27158,26030
2300,30,6190,4703
2300,31,5151,2385
2300,32,4704,1673
2300,33,5377,1674
2300,34,6914,1468
2300,35,6869,1474
2300,36,9104,1365
2300,37,7190,5791
2300,38,8458,7158
2300,39,4839,1874
2300,40,5198,3528
2300,41,5978,1562
2300,42,20416,19246
2300,43,35333,4234
2300,44,5607,1620
2300,45,11465,2479
2300,46,7958,6604
2300,47,4573,2312
2300,48,8678,7345
2300,49,35175,30698
2300,50,7810,2692
2400,1,5024,1973
2400,2,5519,1721
2400,3,6270,1622
2400,4,5151,3338
2400,5,6036,4407
2400,6,5457,1778
2400,7,19896,8246
2400,8,5182,1890
2400,9,6437,4880
2400,10,13145,1353
2400,11,6029,4414
2400,12,4726,2440
2400,13,10669,1387
2400,14,5927,4299
2400,15,6067,4461
2400,16,12668,1352
2400,17,43940,2357
2400,18,7051,1543
2400,19,6813,4401
2400,20,7613,1528
2400,21,4781,2339
2400,22,15257,1506
2400,23,5537,1762
2400,24,6451,4853
2400,25,22576,1242
2400,26,9963,8625
2400,27,6747,1594
2400,28,5243,3427
2400,29,4794,2288
2400,30,10201,1405
2400,31,5411,3637
2400,32,6965,5440
2400,33,7279,5752
2400,34,9206,5270
2400,35,18675,17476
2400,36,4809,2220
2400,37,4792,2542
2400,38,6070,1654
2400,39,6783,5051
2400,40,6574,4837
2400,41,7355,1698
2400,42,5902,1676
2400,43,123657,1638
2400,44,5601,4091
2400,45,9604,8239
2400,46,4835,2181
2400,47,7855,1503
2400,48,4968,3024
2400,49,6167,4571
2400,50,5369,1814
2500,1,47060,45862
2500,2,22964,1358
2500,3,19414,11946
2500,4,5164,3105
2500,5,6643,2586
2500,6,4980,2487
2500,7,24508,1348
2500,8,27815,1335
2500,9,5042,2258
2500,10,9850,1478
2500,11,38353,36811
2500,12,6242,1733
2500,13,5024,2284
2500,14,27883,26635
2500,15,6538,4895
2500,16,8554,1530
2500,17,5390,2404
2500,18,10160,8749
2500,19,9827,8393
2500,20,4952,2525
2500,21,5034,2266
2500,22,5141,2132
2500,23,11264,9575
2500,24,18911,1365
2500,25,4988,2431
2500,26,11812,10435
2500,27,4980,2557
2500,28,29082,14744
2500,29,5570,3718
2500,30,6726,1667
2500,31,5005,2707
2500,32,5084,2924
2500,33,9047,7602
2500,34,7211,5643
2500,35,10156,1473
2500,36,8769,1523
2500,37,6064,1769
2500,38,7740,6205
2500,39,5343,3393
2500,40,9408,7958
2500,41,6211,1737
2500,42,4973,2340
2500,43,19693,1384
2500,44,5113,2955
2500,45,8912,1517
2500,46,13256,11912
2500,47,5348,1984
2500,48,4994,2652
2500,49,5229,2063
2500,50,7161,5593
2600,1,5221,2881
2600,2,5304,2260
2600,3,12879,1486
2600,4,9449,1572
2600,5,5690,1983
2600,6,13199,8801
2600,7,8499,1613
2600,8,9316,7807
2600,9,6799,1758
2600,10,5189,2491
2600,11,29469,28213
2600,12,9282,1580
2600,13,5365,3209
2600,14,44196,42042
2600,15,6734,5011
2600,16,60725,1377
2600,17,5641,2033
2600,18,13925,1470
2600,19,7130,1719
2600,20,10096,1545
2600,21,7514,5884
2600,22,5401,2172
2600,23,5687,3719
2600,24,11218,1520
2600,25,5181,2541
2600,26,5181,2676
2600,27,6130,4304
2600,28,8290,6701
2600,29,11930,10477
2600,30,7496,5865
2600,31,9531,1572
2600,32,5855,3953
2600,33,5364,3212
2600,34,6268,1842
2600,35,6682,4952
2600,36,5442,2131
2600,37,5367,2198
2600,38,6090,4149
2600,39,5194,2764
2600,40,19034,15807
2600,41,6279,4472
2600,42,5790,1971
2600,43,16700,2884
2600,44,5931,1929
2600,45,7514,5884
2600,46,6732,5008
2600,47,5911,1935
2600,48,5249,2335
2600,49,8164,6584
2600,50,7853,5620
2700,1,7683,1755
2700,2,8883,1671
2700,3,12435,1552
2700,4,5764,3654
2700,5,7585,1766
2700,6,8571,1675
2700,7,5365,2677
2700,8,7591,1934
2700,9,5476,2392
2700,10,23012,21187
2700,11,8701,1682
2700,12,9537,1638
2700,13,7103,1820
2700,14,16160,1501
2700,15,37923,36627
2700,16,10357,8793
2700,17,33404,32056
2700,18,7619,1759
2700,19,47720,38494
2700,20,9743,8186
2700,21,10192,8622
2700,22,5456,3077
2700,23,12239,10728
2700,24,5380,2673
2700,25,101448,1421
2700,26,12200,1557
2700,27,5542,2453
2700,28,5933,2078
2700,29,5422,2489
2700,30,24585,23234
2700,31,5461,2420
2700,32,8247,1706
2700,33,14855,1517
2700,34,5516,2341
2700,35,24088,22450
2700,36,5627,3426
2700,37,5508,3206
2700,38,5689,2201
2700,39,5777,2152
2700,40,5598,2266
2700,41,24198,1456
2700,42,5687,2200
2700,43,21151,1484
2700,44,14401,5370
2700,45,11093,9134
2700,46,5378,2719
2700,47,5865,2103
2700,48,9632,8064
2700,49,5547,3286
2700,50,7817,6125
2800,1,6124,2165
2800,2,7238,1904
2800,3,6382,4356
2800,4,7254,5394
