n,k,comparisons, execution_time
88000,3,17,0.1937241000123322
88000,4,15,0.20435199997154996
88000,5,16,0.17659839999396354
88000,6,15,0.18014449998736382
88000,7,15,0.17690590000711381
88000,8,17,0.18073929997626692
88000,9,17,0.17994060000637546
88000,10,15,0.1826475999550894
89000,1,14,0.18081869999878109
89000,2,15,0.18797480000648648
89000,3,13,0.2483631000504829
89000,4,17,0.24146059999475256
89000,5,15,0.24564699997426942
89000,6,15,0.24765079998178408
89000,7,15,0.24026639998191968
89000,8,14,0.19231740001123399
89000,9,14,0.17664260003948584
89000,10,15,0.18875099997967482
90000,1,14,0.18504479998955503
90000,2,15,0.18408729997463524
90000,3,16,0.2244514999911189
90000,4,14,0.20911290001822636
90000,5,16,0.1933767000446096
90000,6,13,0.17735760001232848
90000,7,14,0.18634120002388954
90000,8,16,0.18710610002744943
90000,9,17,0.18162049999227747
90000,10,14,0.18018570001004264
91000,1,16,0.208591400005389
91000,2,13,0.2078791999956593
91000,3,14,0.2677445000153966
91000,4,14,0.24198420002358034
91000,5,17,0.24524849996669218
91000,6,13,0.26947909995215014
91000,7,16,0.2077036999980919
91000,8,16,0.18063079996500164
91000,9,16,0.18100570002570748
91000,10,13,0.19101929996395484
92000,1,15,0.18390489998273551
92000,2,16,0.18618149997200817
92000,3,16,0.1829198999912478
92000,4,16,0.192792100016959
92000,5,15,0.18859610002255067
92000,6,16,0.19341090001398697
92000,7,13,0.2060339999734424
92000,8,16,0.1820377999683842
92000,9,16,0.2138221000204794
92000,10,16,0.19820569996954873
93000,1,14,0.1896847999887541
93000,2,17,0.1943689999752678
93000,3,14,0.18336869997438043
93000,4,12,0.1977634999784641
93000,5,16,0.18874410004355013
93000,6,16,0.1843902000109665
93000,7,15,0.18486059998394921
93000,8,15,0.1898895000340417
93000,9,13,0.19188220001524314
93000,10,17,0.18234589998610318
94000,1,16,0.19344460003776476
94000,2,16,0.1830004000221379
94000,3,16,0.18920490000164136
94000,4,17,0.18397480004932731
94000,5,16,0.1848827000358142
94000,6,14,0.19377059995895252
94000,7,14,0.1910199000267312
94000,8,16,0.1929917000234127
94000,9,17,0.2090027999947779
94000,10,15,0.21251859999028966
95000,1,17,0.20474700001068413
95000,2,17,0.19011450000107288
95000,3,15,0.18863270001020283
95000,4,15,0.19937199994456023
95000,5,16,0.21639359998516738
95000,6,12,0.18401129997801036
95000,7,17,0.19874959997832775
95000,8,16,0.19180740002775565
95000,9,16,0.18819759995676577
95000,10,15,0.19522870000218973
96000,1,15,0.18737780000083148
96000,2,16,0.19384459999855608
96000,3,15,0.19179310003528371
96000,4,15,0.19689850002760068
96000,5,16,0.20365169999422505
96000,6,9,0.22456050000619143
96000,7,17,0.20528789999661967
96000,8,16,0.21202829998219386
96000,9,17,0.19576079997932538
96000,10,16,0.22025359998224303
97000,1,16,0.19578020001063123
97000,2,15,0.21587519999593496
97000,3,15,0.18988189997617155
97000,4,16,0.19019599998136982
97000,5,16,0.21143830002984032
97000,6,14,0.19244770001387224
97000,7,15,0.2005015999893658
97000,8,17,0.19509850000031292
97000,9,13,0.19435380003415048
97000,10,16,0.2035640999674797
98000,1,17,0.19933800003491342
98000,2,14,0.2026394999702461
98000,3,14,0.19698469998547807
98000,4,15,0.1970240999944508
98000,5,15,0.1967896999558434
98000,6,15,0.190107700007502
98000,7,15,0.18779510003514588
98000,8,13,0.19673250004416332
98000,9,17,0.2131150000495836
98000,10,15,0.2091188000049442
99000,1,16,0.18955020001158118
99000,2,16,0.20097800000803545
99000,3,15,0.2286912999697961
99000,4,16,0.20559829997364432
99000,5,16,0.1977776000276208
99000,6,16,0.20169889996759593
99000,7,16,0.20333529997151345
99000,8,16,0.20655669999541715
99000,9,17,0.20779859996400774
99000,10,16,0.1980846999795176
100000,1,11,0.20515009999508038
100000,2,16,0.19225240004016086
100000,3,17,0.192644199996721
100000,4,15,0.2084665999864228
100000,5,15,0.22444449999602512
100000,6,16,0.2767189999576658
100000,7,17,0.3023831000318751
100000,8,14,0.3100344999693334
100000,9,15,0.23124710004776716
100000,10,16,0.20064980001188815
