n,k,comparisons, execution_time
88000,4,14,0.20033570000668988
88000,5,13,0.1997199000325054
88000,6,15,0.2154230999876745
88000,7,17,0.20976729999529198
88000,8,14,0.2524890000349842
88000,9,14,0.3032422999967821
88000,10,14,0.30760639999061823
89000,1,15,0.32310530001996085
89000,2,16,0.3326167000341229
89000,3,16,0.28310389997204766
89000,4,16,0.27833870000904426
89000,5,16,0.2638071999535896
89000,6,16,0.2560620000003837
89000,7,10,0.25499330001184717
89000,8,16,0.26922860002378
89000,9,15,0.281417699996382
89000,10,16,0.26645880000432953
90000,1,15,0.26331389998085797
90000,2,14,0.2699278999934904
90000,3,14,0.25964460003888234
90000,4,16,0.2647979000466876
90000,5,16,0.2684311000048183
90000,6,16,0.255972099956125
90000,7,16,0.27086659998167306
90000,8,17,0.2587578000384383
90000,9,16,0.26472729997476563
90000,10,15,0.2692214999697171
91000,1,14,0.2799327000393532
91000,2,16,0.26336639997316524
91000,3,16,0.2739720999961719
91000,4,13,0.29173170001013204
91000,5,10,0.27450229995884
91000,6,15,0.28095819998998195
91000,7,11,0.2673060999950394
91000,8,14,0.27155299996957183
91000,9,17,0.27062510000541806
91000,10,17,0.29013219999615103
92000,1,11,0.2888033000053838
92000,2,16,0.2602710000355728
92000,3,17,0.24655290000373498
92000,4,15,0.2569884000113234
92000,5,16,0.25715979997767136
92000,6,16,0.24900889996206388
92000,7,16,0.24370570003520697
92000,8,17,0.24455360003048554
92000,9,17,0.244365899998229
92000,10,16,0.2546020000008866
93000,1,17,0.26599750004243106
93000,2,16,0.2698759000049904
93000,3,14,0.26000239996938035
93000,4,14,0.2787075000233017
93000,5,16,0.25953119999030605
93000,6,14,0.24974090000614524
93000,7,17,0.23677160002989694
93000,8,17,0.2509903000318445
93000,9,14,0.1886233999975957
93000,10,16,0.1870950000011362
94000,1,16,0.19540939998114482
94000,2,16,0.19547709997277707
94000,3,17,0.19463909999467432
94000,4,13,0.18511270004091784
94000,5,14,0.20559230004437268
94000,6,15,0.19535709999036044
94000,7,16,0.1894540999783203
94000,8,15,0.1864956999779679
94000,9,15,0.1952764000161551
94000,10,17,0.20485939999343827
95000,1,16,0.19585389998974279
95000,2,16,0.19250050000846386
95000,3,17,0.19871039997087792
95000,4,13,0.20964909996837378
95000,5,16,0.20389379997504875
95000,6,14,0.20365189999574795
95000,7,14,0.2244359000469558
95000,8,16,0.23322659998666495
95000,9,15,0.22679829999106005
95000,10,13,0.21758880000561476
96000,1,14,0.20779869996476918
96000,2,14,0.19026649999432266
96000,3,15,0.1997542000026442
96000,4,14,0.19087759999092668
96000,5,16,0.20925069996155798
96000,6,16,0.21895609999774024
96000,7,16,0.2152743999613449
96000,8,16,0.20353960001375526
96000,9,16,0.19949769997037947
96000,10,12,0.20533059997251257
97000,1,16,0.19900160003453493
97000,2,16,0.18682390003232285
97000,3,16,0.20067569997627288
97000,4,16,0.197949499997776
97000,5,14,0.18836680002277717
97000,6,15,0.20096540002850816
97000,7,16,0.1942574999993667
97000,8,17,0.22806660004425794
97000,9,14,0.19795599998906255
97000,10,17,0.19760539999697357
98000,1,16,0.20694270002422854
98000,2,15,0.19774580001831055
98000,3,16,0.23582079994957894
98000,4,15,0.201872400008142
98000,5,16,0.2056960000190884
98000,6,16,0.19999440002720803
98000,7,16,0.20526140002766624
98000,8,16,0.20644619996892288
98000,9,17,0.21532329998444766
98000,10,15,0.19933139998465776
99000,1,15,0.1995430999668315
99000,2,15,0.2165724000078626
99000,3,14,0.2153359000221826
99000,4,17,0.20413969998480752
99000,5,17,0.21148019999964163
99000,6,14,0.20496329996967688
99000,7,15,0.2022883000317961
99000,8,15,0.21089330001268536
99000,9,15,0.21069340000394732
99000,10,17,0.20660460001090541
100000,1,14,0.19941000000108033
100000,2,17,0.20595129998400807
100000,3,16,0.1964839999563992
100000,4,16,0.19519040000159293
100000,5,16,0.20114229997852817
100000,6,17,0.19963149999966845
100000,7,17,0.19622749998234212
100000,8,16,0.19230080000124872
100000,9,17,0.19573120004497468
100000,10,12,0.2049369000014849
