n,k,comparisons, execution_time
32000,9,15,0.1334816999733448
32000,10,15,0.123072000045795
33000,1,15,0.12973690003855154
33000,2,15,0.12012039998080581
33000,3,15,0.12451170000713319
33000,4,14,0.12914949998958036
33000,5,14,0.12315440003294498
33000,6,15,0.1274736999766901
33000,7,15,0.1256789000472054
33000,8,15,0.12465790001442656
33000,9,13,0.12964309996459633
33000,10,13,0.13271540001733229
34000,1,12,0.1292253999854438
34000,2,14,0.13281759998062626
34000,3,14,0.14031100005377084
34000,4,14,0.13504689995897934
34000,5,15,0.11849100003018975
34000,6,14,0.13633309997385368
34000,7,15,0.09302369999932125
34000,8,9,0.10519909998402
34000,9,13,0.12880559999030083
34000,10,11,0.12329220003448427
35000,1,11,0.1109336000517942
35000,2,12,0.10601490002591163
35000,3,14,0.11797909997403622
35000,4,14,0.11454740003682673
35000,5,14,0.09276300005149096
35000,6,15,0.11174339998979121
35000,7,15,0.10416849999455735
35000,8,15,0.09818590001668781
35000,9,15,0.10726429999340326
35000,10,14,0.10110400000121444
36000,1,13,0.11225669999839738
36000,2,11,0.09988230001181364
36000,3,12,0.11407009995309636
36000,4,15,0.11100660002557561
36000,5,15,0.10427850001724437
36000,6,15,0.10215529997367412
36000,7,14,0.10395779996179044
36000,8,14,0.09866670001065359
36000,9,14,0.1005142999929376
36000,10,15,0.12406800000462681
37000,1,14,0.13382869999622926
37000,2,16,0.11438189999898896
37000,3,13,0.11968000000342727
37000,4,15,0.1406064999755472
37000,5,14,0.10905389999970794
37000,6,16,0.10980750003363937
37000,7,15,0.10093209997285157
37000,8,12,0.10524029994849116
37000,9,11,0.10188329999800771
37000,10,14,0.10235289996489882
38000,1,12,0.10255459998734295
38000,2,14,0.10479379998287186
38000,3,15,0.10347239999100566
38000,4,15,0.10921079997206107
38000,5,15,0.10903180000605062
38000,6,16,0.10273290000623092
38000,7,12,0.11438669997733086
38000,8,13,0.10626450000563636
38000,9,14,0.10347930004354566
38000,10,14,0.10423440003069118
39000,1,14,0.1305218000197783
39000,2,15,0.14936199999647215
39000,3,14,0.13509609998436645
39000,4,14,0.13998370000626892
39000,5,15,0.13788420002674684
39000,6,9,0.13955099997110665
39000,7,13,0.13727830001153052
39000,8,16,0.16373339999699965
39000,9,14,0.1632703000213951
39000,10,15,0.15727689996128902
40000,1,9,0.18416180001804605
40000,2,15,0.1489012999809347
40000,3,15,0.14920949999941513
40000,4,13,0.1434531999984756
40000,5,15,0.1302807000465691
40000,6,14,0.11580160004086792
40000,7,14,0.10779390000971034
40000,8,14,0.1090268999687396
40000,9,13,0.11681430001044646
40000,10,13,0.10475679999217391
41000,1,15,0.10476930002914742
41000,2,13,0.11060730001190677
41000,3,15,0.1193545000278391
41000,4,15,0.11725690000457689
41000,5,12,0.16271860001143068
41000,6,11,0.1524199999985285
41000,7,13,0.16260069998679683
41000,8,14,0.17190119996666908
41000,9,11,0.15877139999065548
41000,10,14,0.15277200000127777
42000,1,14,0.12042280001332983
42000,2,15,0.10580149997258559
42000,3,14,0.11026139999739826
42000,4,14,0.10279490001266822
42000,5,14,0.10860180004965514
42000,6,14,0.11305380001431331
42000,7,11,0.10382399999070913
42000,8,15,0.10683230002177879
42000,9,16,0.11583239998435602
42000,10,16,0.14135829999577254
43000,1,13,0.14549380005337298
43000,2,14,0.14316420000977814
43000,3,13,0.14230360003421083
43000,4,16,0.1488641999894753
43000,5,11,0.14649330003885552
43000,6,15,0.15456719999201596
43000,7,15,0.14797360001830384
43000,8,13,0.14338510000379756
43000,9,14,0.1377832999569364
43000,10,16,0.13715840002987534
44000,1,14,0.13915750000160187
44000,2,15,0.1484671999933198
44000,3,16,0.1604372999863699
44000,4,13,0.15679320000344887
44000,5,14,0.14136690000304952
44000,6,16,0.13962150004226714
44000,7,12,0.1457871000166051
44000,8,12,0.14221060002455488
44000,9,13,0.15594600001350045
44000,10,13,0.16297210002085194
45000,1,15,0.159882000007201
45000,2,15,0.14661489997524768
45000,3,13,0.1444356000283733
45000,4,15,0.14616230002138764
45000,5,14,0.14850479998858646
45000,6,11,0.15559640002902597
45000,7,14,0.15406219998840243
45000,8,15,0.15873319999082014
45000,9,15,0.1487597999512218
45000,10,16,0.14858340000500903
46000,1,14,0.15807040000800043
46000,2,14,0.1714536999934353
46000,3,15,0.1568523999885656
46000,4,15,0.15253760002087802
46000,5,15,0.11544720001984388
46000,6,14,0.12084429996320978
46000,7,12,0.11626020004041493
46000,8,15,0.11209770001005381
46000,9,13,0.11604290001560003
46000,10,13,0.11623039998812601
47000,1,16,0.12973059999058023
47000,2,14,0.1452260000514798
47000,3,16,0.1149102000053972
47000,4,14,0.11845059995539486
47000,5,15,0.12001439998857677
47000,6,15,0.12092610000399873
47000,7,16,0.1251324000186287
47000,8,11,0.12666579999495298
47000,9,16,0.11759440001333132
47000,10,13,0.1419393999967724
48000,1,14,0.12280090001877397
48000,2,13,0.12476179999066517
48000,3,15,0.1200789000140503
48000,4,8,0.12486050004372373
48000,5,9,0.11373189999721944
48000,6,16,0.1321919999900274
48000,7,12,0.11776069999905303
48000,8,15,0.1821557999937795
48000,9,12,0.15986909996718168
48000,10,15,0.13407470000674948
49000,1,15,0.1163615999976173
49000,2,16,0.11906680004904047
49000,3,16,0.1199483000091277
49000,4,15,0.12245320004876703
49000,5,16,0.1291332000400871
49000,6,14,0.12180289998650551
49000,7,14,0.12141510000219569
49000,8,16,0.12294750002911314
49000,9,14,0.12108999997144565
49000,10,13,0.12544730002991855
50000,1,13,0.11987310001859441
50000,2,16,0.12354770000092685
50000,3,10,0.12043290003202856
50000,4,15,0.12326910003321245
50000,5,15,0.12163679994409904
50000,6,16,0.1305172999855131
50000,7,14,0.12920829997165129
50000,8,16,0.12035089998971671
50000,9,12,0.12102389999199659
50000,10,15,0.12058889999752864
51000,1,15,0.12814260000595823
51000,2,14,0.12187079997966066
51000,3,15,0.12466450000647455
51000,4,15,0.12564900005236268
51000,5,15,0.12750980001874268
51000,6,13,0.15597349999006838
51000,7,14,0.12803829996846616
51000,8,14,0.1238634999608621
51000,9,12,0.1234989000367932
51000,10,9,0.12398509995546192
52000,1,13,0.12312519998522475
52000,2,16,0.12261039996519685
52000,3,16,0.11909360002027825
52000,4,13,0.12495890003629029
52000,5,14,0.12581679999129847
52000,6,15,0.1278551999712363
52000,7,16,0.1332739000208676
52000,8,15,0.17049689998384565
52000,9,16,0.14531949994852766
52000,10,13,0.12855069997021928
53000,1,13,0.12498349999077618
53000,2,16,0.12617070000851527
53000,3,14,0.13318900001468137
53000,4,15,0.1207742000115104
53000,5,15,0.12480960000539199
53000,6,15,0.1265638000331819
53000,7,14,0.13498850003816187
53000,8,11,0.13253679999615997
53000,9,13,0.12202850001631305
53000,10,11,0.12226460000965744
54000,1,15,0.14607339998474345
54000,2,15,0.12353240000084043
54000,3,14,0.15244759997585788
54000,4,15,0.12262209999607876
54000,5,11,0.12623819999862462
54000,6,14,0.12584590003825724
54000,7,13,0.1261030999594368
54000,8,14,0.12765320000471547
54000,9,15,0.13862990000052378
54000,10,15,0.1273293000413105
55000,1,11,0.12683929997729138
55000,2,16,0.13613870000699535
55000,3,16,0.12755010003456846
55000,4,13,0.13761209999211133
55000,5,14,0.12674440001137555
55000,6,14,0.13539630000013858
55000,7,14,0.12757439998677
55000,8,13,0.13884309999411926
55000,9,15,0.12683940003626049
55000,10,11,0.1412224000087008
56000,1,15,0.16242539999075234
56000,2,16,0.1734887000056915
56000,3,16,0.18154020002111793
56000,4,13,0.18792559998109937
56000,5,16,0.16972400003578514
56000,6,15,0.20847449998836964
56000,7,16,0.12477749999379739
56000,8,15,0.14072299998952076
56000,9,16,0.14937359996838495
56000,10,15,0.13978369999676943
57000,1,14,0.17305790004320443
57000,2,16,0.15741159999743104
57000,3,15,0.13965829997323453
57000,4,16,0.13307400001212955
57000,5,15,0.12855530000524595
57000,6,15,0.13081029994646087
57000,7,14,0.13679249997949228
57000,8,16,0.13217180001083761
57000,9,16,0.13516920001711696
57000,10,16,0.13336699997307733
58000,1,15,0.1290207999991253
58000,2,9,0.13563649996649474
58000,3,14,0.13037119997898117
58000,4,13,0.1406639000051655
58000,5,16,0.13475760002620518
58000,6,15,0.13417480001226068
58000,7,15,0.1358901000348851
58000,8,16,0.14201240002876148
58000,9,11,0.13320240000030026
58000,10,14,0.13091310003073886
59000,1,16,0.14023070002440363
59000,2,15,0.13588200003141537
59000,3,12,0.14424030005466193
59000,4,13,0.13158530002692714
59000,5,13,0.15369880001526326
59000,6,16,0.14234840002609417
59000,7,15,0.2047366999904625
59000,8,15,0.14606860000640154
59000,9,16,0.13426560000516474
59000,10,16,0.14519229996949434
60000,1,15,0.136319299985189
60000,2,16,0.15448829997330904
60000,3,15,0.13493780000135303
60000,4,14,0.13783810002496466
60000,5,13,0.13656860002083704
60000,6,12,0.14068870001938194
60000,7,14,0.14855209999950603
60000,8,15,0.13428080000448972
60000,9,16,0.1591848999960348
60000,10,15,0.15828030003467575
61000,1,11,0.1474146000109613
61000,2,13,0.13377159996889532
61000,3,16,0.14663809997728094
61000,4,15,0.16487340000458062
61000,5,13,0.14735290000680834
61000,6,14,0.1431834000395611
61000,7,13,0.1455783999990672
61000,8,12,0.1463757999590598
61000,9,14,0.15114179998636246
61000,10,14,0.14014819997828454
62000,1,15,0.15195310005219653
62000,2,16,0.13482969999313354
62000,3,16,0.14406010002130643
62000,4,14,0.1381186000071466
62000,5,15,0.14361709996592253
62000,6,13,0.13767029996961355
62000,7,14,0.16482229996472597
62000,8,14,0.15669989999150857
62000,9,15,0.18825080001261085
62000,10,16,0.14485080004669726
63000,1,10,0.14478209998924285
63000,2,16,0.160817300027702
63000,3,15,0.15853670000797138
63000,4,4,0.14915069995913655
63000,5,14,0.14359340001828969
63000,6,14,0.14078889996744692
63000,7,15,0.15523610002128407
63000,8,14,0.1528303999803029
63000,9,16,0.1447502999799326
63000,10,15,0.14483010000549257
64000,1,16,0.15045709995320067
64000,2,15,0.15442189999157563
64000,3,15,0.14142880000872537
64000,4,14,0.16035349998855963
64000,5,15,0.15061800001421943
64000,6,13,0.16059119999408722
64000,7,16,0.13819450000301003
64000,8,13,0.1432916999910958
64000,9,12,0.13757750001968816
64000,10,13,0.14295009995112196
65000,1,15,0.14712340000551194
65000,2,16,0.15038589999312535
65000,3,16,0.15274759999010712
65000,4,15,0.1478295999695547
65000,5,14,0.1645274999900721
65000,6,15,0.1538542000344023
65000,7,13,0.1600610999739729
65000,8,13,0.16429990000324324
65000,9,11,0.1465895000146702
65000,10,16,0.15002100000856444
66000,1,16,0.15189629996893927
66000,2,14,0.1459171999595128
66000,3,13,0.15626560000237077
66000,4,15,0.14724390004994348
66000,5,15,0.14330770005472004
66000,6,13,0.1501795999938622
66000,7,15,0.14954689994920045
66000,8,16,0.14659540000138804
66000,9,16,0.1707204999984242
66000,10,15,0.14300959999673069
67000,1,16,0.14586200000485405
67000,2,15,0.1489041000022553
67000,3,15,0.1494867999572307
67000,4,16,0.1438755000126548
67000,5,15,0.15278370003215969
67000,6,14,0.153993200045079
67000,7,15,0.15055130003020167
67000,8,14,0.1527512000175193
67000,9,15,0.16068829997675493
67000,10,14,0.14329119998728856
68000,1,16,0.15048689994728193
68000,2,16,0.14460739999776706
68000,3,15,0.1491088999900967
68000,4,13,0.15693009999813512
68000,5,16,0.1802703999564983
68000,6,14,0.1556154999998398
68000,7,16,0.14815590000944212
68000,8,16,0.1562444000155665
68000,9,14,0.14887789997737855
68000,10,14,0.14857359998859465
69000,1,14,0.1615606999839656
69000,2,16,0.1491933999932371
69000,3,13,0.1476120000006631
69000,4,16,0.15588879998540506
69000,5,12,0.14827240002341568
69000,6,16,0.1528050000197254
69000,7,16,0.15449700003955513
69000,8,15,0.15141699998639524
69000,9,15,0.1559834000072442
69000,10,15,0.14846019999822602
70000,1,13,0.1485619000159204
70000,2,15,0.15191060001961887
70000,3,16,0.1472910000011325
70000,4,15,0.14737869997043163
70000,5,16,0.19687960000010207
70000,6,15,0.19942189997527748
70000,7,14,0.18953070003772154
70000,8,15,0.19575579999946058
70000,9,16,0.1983668000320904
70000,10,16,0.1981865999987349
71000,1,15,0.19700290000764653
71000,2,14,0.19490609999047592
71000,3,16,0.19704180001281202
71000,4,14,0.199853099999018
71000,5,15,0.20023580000270158
71000,6,15,0.23947069997666404
71000,7,15,0.22055540001019835
71000,8,14,0.20959250000305474
71000,9,15,0.2112615000223741
71000,10,15,0.1995071000419557
72000,1,13,0.2022277000360191
72000,2,15,0.20128889998886734
72000,3,14,0.20294789999024943
72000,4,16,0.19997409998904914
72000,5,14,0.20315060002030805
72000,6,14,0.1937296999967657
72000,7,13,0.20796310005243868
72000,8,12,0.19807839998975396
72000,9,15,0.20274049998261034
72000,10,13,0.21162310004001483
73000,1,16,0.20797719998518005
73000,2,14,0.21177940000779927
73000,3,16,0.20596069999737665
73000,4,15,0.19895160000305623
73000,5,15,0.20830450003268197
73000,6,12,0.2004640999948606
73000,7,13,0.20266990002710372
73000,8,14,0.20017959998222068
73000,9,17,0.20184269995661452
73000,10,16,0.19712930003879592
74000,1,14,0.20466069999383762
74000,2,15,0.20228829997358844
74000,3,15,0.20814309996785596
74000,4,15,0.20184370002243668
74000,5,12,0.20041089999722317
74000,6,11,0.21803980000549927
74000,7,16,0.19884590001311153
74000,8,14,0.2009023000136949
74000,9,13,0.21015330002410337
74000,10,14,0.20799670001724735
75000,1,13,0.20731089997570962
75000,2,16,0.2106948000146076
75000,3,16,0.20093859999906272
75000,4,15,0.2057626000023447
75000,5,15,0.1998842000029981
75000,6,15,0.20105079998029396
75000,7,11,0.20665970002301037
75000,8,15,0.1995992999873124
75000,9,14,0.20284310000715777
75000,10,17,0.2014359999448061
76000,1,14,0.20099370001116768
76000,2,15,0.2105777999968268
76000,3,16,0.20275509997736663
76000,4,15,0.2156376000493765
76000,5,14,0.20005079999100417
76000,6,13,0.2107933000079356
76000,7,16,0.20769840001594275
76000,8,15,0.20300709997536615
76000,9,16,0.2046946000191383
76000,10,15,0.20283520000521094
77000,1,14,0.19417440000688657
77000,2,14,0.2092259000055492
77000,3,14,0.21257789997616783
77000,4,16,0.21086049999576062
77000,5,15,0.20444940001470968
77000,6,12,0.2141214999719523
77000,7,11,0.21484839997719973
77000,8,16,0.20883430005051196
77000,9,13,0.20944459998281673
77000,10,16,0.21244199998909608
78000,1,15,0.20433340000454336
78000,2,14,0.20718740002484992
78000,3,17,0.22714989999076352
78000,4,12,0.21869750000769272
78000,5,10,0.20469070004764944
78000,6,12,0.20404129999224097
78000,7,17,0.2063089000293985
78000,8,17,0.22390260000247508
78000,9,13,0.21565149998059496
78000,10,15,0.21364550001453608
79000,1,14,0.21236409997800365
79000,2,14,0.20922569994581863
79000,3,16,0.21633839997230098
79000,4,16,0.217922699986957
79000,5,15,0.21856969996588305
79000,6,16,0.20513869996648282
79000,7,16,0.21247360005509108
79000,8,16,0.21965430001728237
79000,9,14,0.21791140001732856
79000,10,14,0.2152213000226766
80000,1,17,0.21701449999818578
80000,2,16,0.21185329998843372
80000,3,15,0.21578889997908846
80000,4,16,0.21358000003965572
80000,5,13,0.21019429998705164
80000,6,16,0.22208239999599755
80000,7,16,0.21234650001861155
80000,8,16,0.21869340003468096
80000,9,7,0.2146247000200674
80000,10,16,0.21372299996437505
81000,1,14,0.21134699997492135
81000,2,16,0.215016900037881
81000,3,15,0.22776539996266365
81000,4,15,0.22082079999381676
81000,5,11,0.21645619999617338
81000,6,17,0.2134644000325352
81000,7,15,0.2192110000178218
81000,8,16,0.22833379998337477
81000,9,16,0.21786659996723756
81000,10,11,0.21480389998760074
82000,1,15,0.21986889996333048
82000,2,16,0.2174910999601707
82000,3,15,0.22368850000202656
82000,4,15,0.22551890002796426
82000,5,15,0.22236469999188557
82000,6,16,0.2203944000066258
82000,7,14,0.21452350000618026
82000,8,17,0.2335076000308618
82000,9,14,0.2173233999637887
82000,10,14,0.2221369000035338
83000,1,17,0.2217862000106834
83000,2,16,0.21920589997898787
83000,3,15,0.23013579996768385
83000,4,15,0.21428629994625226
83000,5,15,0.21545110002625734
83000,6,15,0.22244029998546466
83000,7,17,0.21133660001214594
83000,8,16,0.22695500002009794
83000,9,14,0.22241940000094473
83000,10,16,0.21587889996590093
84000,1,16,0.22314670000923797
84000,2,15,0.22222490003332496
84000,3,17,0.22662679996574298
84000,4,14,0.21964899997692555
84000,5,16,0.22395099996356294
84000,6,14,0.21392150002066046
84000,7,14,0.22932650003349409
84000,8,15,0.22323250002227724
84000,9,17,0.2155102000106126
84000,10,17,0.22885880002286285
85000,1,17,0.22529100003885105
85000,2,15,0.23307409998960793
85000,3,14,0.22199219994945452
85000,4,16,0.2270410999772139
85000,5,11,0.23570509999990463
85000,6,14,0.23139890003949404
85000,7,15,0.2367651999811642
85000,8,17,0.22496949997730553
85000,9,17,0.22844370000530034
85000,10,15,0.23370019998401403
86000,1,17,0.22998979996191338
86000,2,16,0.2365645000245422
86000,3,15,0.24270979996072128
86000,4,16,0.23487119999481365
86000,5,17,0.24403160001384094
86000,6,13,0.22417249996215105
86000,7,16,0.2382759999600239
86000,8,15,0.24891009996645153
86000,9,15,0.2383164000348188
86000,10,14,0.2319178000325337
87000,1,16,0.2393869999796152
87000,2,15,0.24127559998305514
87000,3,16,0.23753470001975074
87000,4,16,0.23130149999633431
87000,5,16,0.22972520004259422
87000,6,17,0.24261690001003444
87000,7,16,0.22737019998021424
87000,8,17,0.2300575000117533
87000,9,17,0.22648919996572658
87000,10,16,0.2283556999755092
88000,1,16,0.24216620001243427
88000,2,15,0.22902650001924485
88000,3,14,0.23308059998089448
