n,k,comparisons, execution_time
88000,4,17,0.1348539000027813
88000,5,16,0.1342507000081241
88000,6,16,0.14021139999385923
88000,7,16,0.13425559998722747
88000,8,16,0.14357730001211166
88000,9,17,0.14159610000206158
88000,10,16,0.13747380004497245
89000,1,17,0.14106979995267466
89000,2,16,0.14367189997574314
89000,3,16,0.14318279997678474
89000,4,16,0.13892290001967922
89000,5,17,0.13308780000079423
89000,6,16,0.13628590002190322
89000,7,16,0.13599510001949966
89000,8,17,0.1355763000319712
89000,9,17,0.1377902000094764
89000,10,17,0.1394356000237167
90000,1,16,0.1414566999883391
90000,2,16,0.134908199950587
90000,3,17,0.13601509999716654
90000,4,16,0.13454840000486
90000,5,16,0.13694990001386032
90000,6,16,0.13633540004957467
90000,7,17,0.13849639997351915
90000,8,16,0.13711559999501333
90000,9,16,0.13569040002766997
90000,10,16,0.13858369999798015
91000,1,16,0.144557099964004
91000,2,16,0.14856489998055622
91000,3,17,0.1390001000254415
91000,4,16,0.14227320003556088
91000,5,16,0.1389082000241615
91000,6,17,0.13965580001240596
91000,7,17,0.1395003999932669
91000,8,17,0.13815019995672628
91000,9,16,0.1387514999951236
91000,10,17,0.13903449999634176
92000,1,17,0.14093140000477433
92000,2,16,0.14124560001073405
92000,3,17,0.1431419999571517
92000,4,17,0.14618620002875105
92000,5,17,0.1463410999858752
92000,6,16,0.1462265999871306
92000,7,16,0.13542669999878854
92000,8,16,0.13838789996225387
92000,9,17,0.14021129999309778
92000,10,17,0.14176490000681952
93000,1,16,0.14540590002434328
93000,2,16,0.14180990000022575
93000,3,16,0.14166890003252774
93000,4,17,0.14708679995965213
93000,5,16,0.1461476999684237
93000,6,17,0.14256789995124564
93000,7,16,0.1370013999985531
93000,8,16,0.14582829998107627
93000,9,16,0.17106100003002211
93000,10,17,0.15431130002252758
94000,1,17,0.14647929999046028
94000,2,17,0.14250080002238974
94000,3,16,0.13894620002247393
94000,4,16,0.1397393000079319
94000,5,16,0.13921710004797205
94000,6,16,0.15062279999256134
94000,7,17,0.15030450001358986
94000,8,17,0.1472213000524789
94000,9,17,0.14112360001308843
94000,10,17,0.14024939999217167
95000,1,17,0.14396780001698062
95000,2,17,0.1374797999742441
95000,3,17,0.14272810000693426
95000,4,16,0.14958079997450113
95000,5,16,0.13976790005108342
95000,6,17,0.143212599970866
95000,7,16,0.15060639998409897
95000,8,16,0.15107020002324134
95000,9,17,0.1451309000258334
95000,10,17,0.15022850001696497
96000,1,17,0.1522110999794677
96000,2,17,0.15180179994786158
96000,3,17,0.17595619999337941
96000,4,16,0.16128000000026077
96000,5,16,0.15313789999345317
96000,6,17,0.1420644000172615
96000,7,17,0.14232300000730902
96000,8,17,0.14286209997953847
96000,9,17,0.1428454999695532
96000,10,16,0.14955209998879582
97000,1,17,0.14825799997197464
97000,2,17,0.14637249999213964
97000,3,17,0.1429716999991797
97000,4,17,0.1405753000290133
97000,5,16,0.14527839998481795
97000,6,17,0.14472839998779818
97000,7,16,0.1427174999844283
97000,8,16,0.14467700000386685
97000,9,17,0.14539919997332618
97000,10,16,0.14219260000390932
98000,1,16,0.13915740000084043
98000,2,17,0.14674719999311492
98000,3,16,0.15277719998266548
98000,4,17,0.14719899999909103
98000,5,17,0.1474214000045322
98000,6,16,0.14725139999063686
98000,7,17,0.15112689998932183
98000,8,17,0.1491020999965258
98000,9,17,0.1477176999906078
98000,10,17,0.14794510003412142
99000,1,17,0.15150490001542494
99000,2,17,0.1503122000140138
99000,3,17,0.15022650000173599
99000,4,16,0.15759600000455976
99000,5,17,0.15702459996100515
99000,6,17,0.15001819998724386
99000,7,16,0.14776820002589375
99000,8,16,0.1506539999973029
99000,9,17,0.14971090003382415
99000,10,17,0.1476762000238523
100000,1,17,0.15211839997209609
100000,2,16,0.1583109999774024
100000,3,17,0.1477133000153117
100000,4,17,0.14920649997657165
100000,5,16,0.15005439997185022
100000,6,17,0.14775080000981688
100000,7,17,0.15506160003133118
100000,8,17,0.15152359998319298
100000,9,17,0.15269749995786697
100000,10,17,0.15009559999452904
