n,k,comparisons,swaps
13000,71,213881,116632
13000,72,196549,111847
13000,73,211004,107781
13000,74,205257,120343
13000,75,213749,116367
13000,76,209304,119437
13000,77,202627,107477
13000,78,214799,119296
13000,79,208985,118818
13000,80,201895,112459
13000,81,202690,112308
13000,82,228033,120786
13000,83,209261,103174
13000,84,211250,117394
13000,85,206405,108279
13000,86,206322,109829
13000,87,199341,114126
13000,88,206808,118294
13000,89,207508,109221
13000,90,200704,110481
13000,91,198241,105480
13000,92,196427,99149
13000,93,216992,120838
13000,94,198169,109946
13000,95,208095,113351
13000,96,214202,124299
13000,97,211118,126956
13000,98,220298,134735
13000,99,208570,115918
13000,100,213595,120160
14000,1,242962,118850
14000,2,231319,128497
14000,3,237470,150318
14000,4,217011,112637
14000,5,219049,114604
14000,6,231423,127760
14000,7,219188,114058
14000,8,224494,121953
14000,9,224411,112356
14000,10,231908,139547
14000,11,227867,121572
14000,12,220491,121668
14000,13,232347,127074
14000,14,218501,124836
14000,15,234900,141260
14000,16,236723,135498
14000,17,218722,129309
14000,18,224255,116872
14000,19,253019,117442
14000,20,222463,124437
14000,21,222849,112760
14000,22,217102,122936
14000,23,232073,142374
14000,24,249041,140252
14000,25,218765,124651
14000,26,234381,108052
14000,27,211770,121395
14000,28,215532,130682
14000,29,233787,125679
14000,30,215972,113017
14000,31,219486,120682
14000,32,230526,124038
14000,33,220842,131469
14000,34,221826,129492
14000,35,226044,122428
14000,36,230363,119337
14000,37,218914,125060
14000,38,225416,125520
14000,39,225761,119458
14000,40,223824,133975
14000,41,216853,126937
14000,42,238004,141738
14000,43,242335,111949
14000,44,223765,121854
14000,45,221483,118340
14000,46,220071,119435
14000,47,235884,121010
14000,48,231851,126417
14000,49,217236,129421
14000,50,230574,139728
14000,51,239580,130858
14000,52,231957,109959
14000,53,223842,122252
14000,54,227072,122166
14000,55,211897,110391
14000,56,266080,132236
14000,57,220199,116687
14000,58,217661,129289
14000,59,226318,126853
14000,60,234705,123051
14000,61,217442,119547
14000,62,225642,115380
14000,63,217646,119719
14000,64,215139,116942
14000,65,219936,121521
14000,66,221596,124954
14000,67,226380,138507
14000,68,233584,141149
14000,69,216270,117333
14000,70,212357,119743
14000,71,214936,121333
14000,72,234880,127861
14000,73,221398,121151
14000,74,231007,128041
14000,75,221485,115587
14000,76,221827,127770
14000,77,235883,114115
14000,78,226986,126357
14000,79,231033,133951
14000,80,234476,132806
14000,81,229343,128325
14000,82,222799,114642
14000,83,232109,113410
14000,84,223671,116576
14000,85,227709,126452
14000,86,217374,116893
14000,87,221670,122583
14000,88,216074,124924
14000,89,251756,131189
14000,90,229723,118693
14000,91,228253,128231
14000,92,215711,120790
14000,93,220730,127523
14000,94,242053,149572
14000,95,226571,121905
14000,96,223003,113083
14000,97,242938,115039
14000,98,245408,149769
14000,99,216259,110296
14000,100,252081,124587
15000,1,238017,138138
15000,2,244281,126617
15000,3,241190,126574
15000,4,237790,120254
15000,5,240013,118897
15000,6,240717,139833
15000,7,252881,154454
15000,8,244221,134067
15000,9,252567,142066
15000,10,231979,131304
15000,11,241069,123055
15000,12,246055,138831
15000,13,245670,127816
15000,14,243983,130680
15000,15,246420,117052
15000,16,237087,137154
15000,17,276530,152349
15000,18,245534,131931
15000,19,247402,129478
15000,20,252593,145751
15000,21,252611,144683
15000,22,259623,149723
15000,23,242127,131974
15000,24,233157,115032
15000,25,265799,139058
15000,26,243105,127739
15000,27,258570,144897
15000,28,251719,141193
15000,29,245068,123359
15000,30,242492,131366
15000,31,243985,139135
15000,32,245232,144038
15000,33,247952,139933
15000,34,249508,127589
15000,35,269998,156794
15000,36,252174,125626
15000,37,232736,132437
15000,38,248085,141450
15000,39,234170,130769
15000,40,273314,184101
15000,41,255147,131989
15000,42,259441,148386
15000,43,269718,139329
15000,44,241126,129708
15000,45,242270,126703
15000,46,252903,140332
15000,47,244729,130527
15000,48,247386,141882
15000,49,231390,121313
15000,50,255135,126082
15000,51,241504,127732
15000,52,246071,126428
15000,53,249358,126744
15000,54,248249,134143
15000,55,251856,116998
15000,56,237751,125340
15000,57,232168,135980
15000,58,240270,135814
15000,59,232604,138275
15000,60,247555,136339
15000,61,243739,138657
15000,62,277249,154627
15000,63,247330,135566
15000,64,232309,120407
15000,65,257801,132760
15000,66,241232,127992
15000,67,239126,137349
15000,68,241256,118807
15000,69,252706,126273
15000,70,241710,129537
15000,71,259871,125654
15000,72,244407,139540
15000,73,252344,134249
15000,74,249729,130109
15000,75,279808,160583
15000,76,233389,124581
15000,77,266656,155032
15000,78,244807,136802
15000,79,246367,140573
15000,80,250870,145044
15000,81,256103,145695
15000,82,253401,128839
15000,83,247524,143310
15000,84,258638,132798
15000,85,237790,128076
15000,86,245468,136670
15000,87,239549,130243
15000,88,231774,124072
15000,89,236391,135917
15000,90,255707,140554
15000,91,234116,120967
15000,92,230933,128881
15000,93,252140,117428
15000,94,247156,138687
15000,95,242234,131220
15000,96,232734,129619
15000,97,240386,134036
15000,98,238540,114849
15000,99,252121,137744
15000,100,257443,125671
16000,1,265099,142654
16000,2,283880,147162
16000,3,247608,133831
16000,4,262722,149684
16000,5,248087,135658
16000,6,257861,148167
16000,7,258496,144647
16000,8,249880,138664
16000,9,261556,152477
16000,10,258595,149452
16000,11,263105,144988
16000,12,252553,132262
16000,13,275283,141647
16000,14,259625,147913
16000,15,263787,147012
16000,16,255025,142545
16000,17,265095,144018
16000,18,259854,136927
16000,19,256169,140263
16000,20,262173,155721
16000,21,264858,149494
16000,22,269083,144250
16000,23,259961,146071
16000,24,257570,131888
16000,25,251128,138039
16000,26,265579,149273
16000,27,267381,131152
16000,28,268112,166830
16000,29,251779,139050
16000,30,271365,141512
16000,31,265009,132234
16000,32,246052,136046
16000,33,264443,142015
16000,34,273511,145747
16000,35,250994,143682
16000,36,264126,142414
16000,37,266496,152732
16000,38,278071,145610
16000,39,266158,154089
16000,40,269524,155634
16000,41,271144,134427
16000,42,254667,141564
16000,43,260245,150249
16000,44,271388,155991
16000,45,261373,141625
16000,46,268653,148544
16000,47,252568,142310
16000,48,266642,144684
16000,49,269947,149709
16000,50,258129,133118
16000,51,260714,140636
16000,52,261937,138994
16000,53,261705,143397
16000,54,262581,151147
16000,55,288283,170614
16000,56,252349,136239
16000,57,252957,137358
16000,58,268991,133348
16000,59,272217,124619
16000,60,260431,158153
16000,61,260805,148289
16000,62,261232,137942
16000,63,258477,144041
16000,64,265053,135950
16000,65,254927,131139
16000,66,256115,151339
16000,67,259211,143414
16000,68,257705,128222
16000,69,246655,137080
16000,70,259575,130980
16000,71,265178,146515
16000,72,255105,135267
16000,73,269655,156354
16000,74,256797,145373
16000,75,261295,151052
16000,76,256570,129249
16000,77,258763,145007
16000,78,276551,156511
16000,79,258558,138017
16000,80,261341,148869
16000,81,262289,145250
16000,82,256459,140191
16000,83,257946,138654
16000,84,295354,177750
16000,85,258712,143805
16000,86,269975,152363
16000,87,258422,143603
16000,88,276093,141964
16000,89,272241,152741
16000,90,299384,192026
16000,91,260039,146649
16000,92,270987,149878
16000,93,258250,151763
16000,94,254653,140675
16000,95,252548,131045
16000,96,256690,144794
16000,97,265472,160427
16000,98,271983,152680
16000,99,260405,144223
16000,100,252584,142912
17000,1,294317,137061
17000,2,273335,146038
17000,3,268541,143370
17000,4,290593,168559
17000,5,272111,151291
17000,6,271665,151374
17000,7,269737,139839
17000,8,270715,151607
17000,9,293774,153292
17000,10,293264,166960
17000,11,284757,168981
17000,12,268539,150342
17000,13,276822,142566
17000,14,270491,156781
17000,15,324098,179257
17000,16,295274,163180
17000,17,283530,164919
17000,18,272244,147583
17000,19,276155,155014
17000,20,279597,151821
17000,21,277854,150871
17000,22,275877,143559
17000,23,275341,159594
17000,24,275991,144134
17000,25,279528,150655
17000,26,283888,153992
17000,27,295940,184736
17000,28,266440,146295
17000,29,282683,166205
17000,30,278103,153194
17000,31,273643,143555
17000,32,299935,158485
17000,33,282899,151778
17000,34,300418,175814
17000,35,292367,144338
17000,36,281639,152090
17000,37,270785,146868
17000,38,280880,158025
17000,39,277102,158116
17000,40,292352,164174
17000,41,293320,164413
17000,42,279887,139781
17000,43,294904,165510
17000,44,269749,151784
17000,45,275587,142082
17000,46,283852,159554
17000,47,296236,161189
17000,48,272595,150763
17000,49,294749,170327
17000,50,273821,156515
17000,51,260490,143733
17000,52,264672,149003
17000,53,271826,149808
17000,54,274349,150056
17000,55,303369,185788
17000,56,281251,148427
17000,57,272344,154597
17000,58,293342,149867
17000,59,293000,183074
17000,60,284669,149482
17000,61,278315,148046
17000,62,284705,148409
17000,63,266999,147242
17000,64,268725,146015
17000,65,288389,161481
17000,66,269313,152302
17000,67,286657,159816
17000,68,294352,151339
17000,69,271023,143522
17000,70,282401,158391
17000,71,278090,155728
17000,72,282008,144888
17000,73,284935,147961
17000,74,269810,147425
17000,75,268975,142182
17000,76,277968,153446
17000,77,283114,154168
17000,78,278998,148650
17000,79,271682,154195
17000,80,283158,148271
17000,81,304997,145160
17000,82,301677,190388
17000,83,301488,185695
17000,84,310373,150342
17000,85,277552,154869
17000,86,277033,144636
17000,87,293149,158645
17000,88,268019,147749
17000,89,289000,162637
17000,90,278713,158221
17000,91,277474,150237
17000,92,274640,143079
17000,93,290909,151028
17000,94,300375,174690
17000,95,279182,170159
17000,96,268455,143340
17000,97,275625,152392
17000,98,307930,163621
17000,99,290621,146090
17000,100,291870,145532
18000,1,293524,154912
18000,2,309096,162439
18000,3,299952,152045
18000,4,304391,157585
18000,5,293738,163409
18000,6,301657,180755
18000,7,300520,158647
18000,8,305816,164266
18000,9,306855,172552
18000,10,297281,153630
18000,11,307188,159549
18000,12,300124,167484
18000,13,303116,167450
18000,14,300226,152423
18000,15,299121,153673
18000,16,307553,178778
18000,17,304151,152195
18000,18,302918,176047
18000,19,285061,162591
18000,20,297912,165055
18000,21,303798,167814
18000,22,295100,148085
18000,23,311868,163222
18000,24,286491,159168
18000,25,293480,161518
18000,26,321435,168744
18000,27,296784,171339
18000,28,304833,183622
18000,29,285683,151274
18000,30,297643,173211
18000,31,298253,164498
18000,32,320447,178293
18000,33,310948,172417
18000,34,289019,154686
18000,35,292109,158616
18000,36,319222,165574
18000,37,300460,152731
18000,38,291140,165228
18000,39,296473,154671
18000,40,314690,159375
18000,41,322856,157536
18000,42,310596,179907
18000,43,286474,158412
18000,44,321911,185181
18000,45,296520,166145
18000,46,302606,173102
18000,47,309686,160804
18000,48,311186,160859
18000,49,318411,151689
18000,50,298730,159067
18000,51,304948,158005
18000,52,312510,169962
18000,53,302807,172160
18000,54,322880,187538
18000,55,294238,162646
18000,56,309848,154607
18000,57,298174,171027
18000,58,284740,158074
18000,59,312889,158343
18000,60,284253,151965
18000,61,303566,172522
18000,62,310372,173527
18000,63,288193,165777
18000,64,291028,160027
18000,65,319983,165623
18000,66,295464,171468
18000,67,308351,178084
18000,68,293923,158396
18000,69,325117,167343
18000,70,296174,150769
18000,71,317740,164136
18000,72,298662,157681
18000,73,310726,161833
18000,74,308215,182448
18000,75,301678,171937
18000,76,294873,146945
18000,77,300858,154079
18000,78,307562,167462
18000,79,304437,161330
18000,80,294516,161879
18000,81,296781,165549
18000,82,294884,160498
18000,83,321524,175532
18000,84,312180,169057
18000,85,307965,166395
18000,86,296738,177004
18000,87,305607,161484
18000,88,317161,160948
18000,89,313885,176162
18000,90,308935,170949
18000,91,295550,149671
18000,92,278697,151593
18000,93,292710,158826
18000,94,295987,156830
18000,95,305569,145172
18000,96,299636,162519
18000,97,306731,165995
18000,98,310302,162997
18000,99,293146,161646
18000,100,315026,161069
19000,1,332259,170808
19000,2,321207,174303
19000,3,321316,177702
19000,4,313423,160212
19000,5,311008,166607
19000,6,310565,162979
19000,7,311636,179119
19000,8,324349,168913
19000,9,323333,175385
19000,10,315150,171941
19000,11,317074,183042
19000,12,318770,170592
19000,13,316217,181634
19000,14,323518,174894
19000,15,319469,165722
19000,16,309036,156180
19000,17,336292,164962
19000,18,304543,156918
19000,19,331978,175876
19000,20,340495,191492
19000,21,309434,165086
19000,22,330545,169633
19000,23,325799,169313
19000,24,311826,168919
19000,25,310229,162236
19000,26,329343,189744
19000,27,315937,177991
19000,28,302593,170139
19000,29,330870,195834
19000,30,320654,164312
19000,31,330764,178999
19000,32,331133,173266
19000,33,325819,170569
19000,34,333397,197592
19000,35,343406,183609
19000,36,313389,170388
19000,37,333522,167084
19000,38,324091,188107
19000,39,325248,184641
19000,40,323473,177232
19000,41,307878,162614
19000,42,317762,176328
19000,43,351440,181687
19000,44,317403,167629
19000,45,296463,174318
19000,46,318324,176211
19000,47,320946,174105
19000,48,305313,177781
19000,49,327697,182895
19000,50,318063,171132
19000,51,335986,182923
19000,52,313254,164804
19000,53,320243,168362
19000,54,334901,178348
19000,55,321405,184293
19000,56,331407,171251
19000,57,322517,159337
19000,58,372040,196663
19000,59,320491,183811
19000,60,316557,168031
19000,61,302662,166300
19000,62,343600,192678
19000,63,316243,164208
19000,64,305961,159245
19000,65,311253,185875
19000,66,322186,170204
19000,67,314183,166604
19000,68,323453,188167
19000,69,316651,163502
19000,70,313498,165102
19000,71,323627,185864
19000,72,301565,162442
19000,73,315387,175487
19000,74,322641,168271
19000,75,317388,171509
19000,76,333359,185647
19000,77,310976,174363
19000,78,310989,166959
19000,79,314219,163806
19000,80,309898,174725
19000,81,302435,168337
19000,82,316561,184043
19000,83,319460,170750
19000,84,318604,180916
19000,85,326194,187187
19000,86,301617,175217
19000,87,319760,171824
19000,88,318627,179229
19000,89,347999,173747
19000,90,313419,172704
19000,91,316978,167200
19000,92,329474,166367
19000,93,303544,160829
19000,94,311548,159374
19000,95,301113,161985
19000,96,306988,164289
19000,97,309114,155049
19000,98,344734,178397
19000,99,344418,187992
19000,100,318801,175962
20000,1,324596,178393
20000,2,318208,171311
20000,3,339497,169732
20000,4,332078,186364
20000,5,352557,196976
20000,6,329503,194941
20000,7,380716,192884
20000,8,331779,171240
20000,9,363507,191682
20000,10,344966,184104
20000,11,345807,177922
20000,12,344618,193020
20000,13,330169,179736
20000,14,342904,189167
20000,15,324836,179967
20000,16,338226,194833
20000,17,330357,181367
20000,18,341261,179353
20000,19,350396,195102
20000,20,325260,188337
20000,21,331514,168819
20000,22,327729,182537
20000,23,333930,176271
20000,24,346288,188266
20000,25,345563,166244
20000,26,323522,172513
20000,27,339990,173791
20000,28,323252,175272
20000,29,332053,170233
20000,30,338732,183207
20000,31,337304,175556
20000,32,340303,201700
20000,33,340764,184784
20000,34,357724,187014
20000,35,340720,177991
20000,36,343471,175043
20000,37,331523,180095
20000,38,334426,181543
20000,39,325252,180319
20000,40,335232,191789
20000,41,329919,184638
20000,42,338584,162294
20000,43,340150,185889
20000,44,353864,218343
20000,45,343928,200670
20000,46,336833,185729
20000,47,382034,202601
20000,48,356175,208324
20000,49,361458,223545
20000,50,353408,203315
20000,51,338745,192901
20000,52,331389,190516
20000,53,324241,181065
20000,54,349025,194419
20000,55,349808,216510
20000,56,337188,190260
20000,57,340513,180846
20000,58,355877,166433
20000,59,359660,175493
20000,60,331603,183950
20000,61,320766,177399
20000,62,341481,185260
20000,63,350342,166732
20000,64,332289,185704
20000,65,326500,190907
20000,66,319655,175239
20000,67,333895,185304
20000,68,351149,183949
20000,69,345484,179981
20000,70,340755,182277
20000,71,351709,197861
20000,72,370041,191431
20000,73,332151,195300
20000,74,331331,186522
20000,75,348811,190391
20000,76,360050,213043
20000,77,325474,172657
20000,78,329413,180282
20000,79,330328,174925
20000,80,317458,176882
20000,81,321673,177061
20000,82,356284,166658
20000,83,338427,180584
20000,84,346236,206895
20000,85,351967,206310
20000,86,346974,220026
20000,87,341859,199193
20000,88,346941,185031
20000,89,321665,173593
20000,90,349990,194280
20000,91,347836,195816
20000,92,354698,182281
20000,93,328448,191483
20000,94,332838,183735
20000,95,358394,185844
20000,96,315887,175010
20000,97,329635,191085
20000,98,333471,171927
20000,99,317867,174768
20000,100,341564,194737
21000,1,385286,211354
21000,2,349638,185175
21000,3,339782,192165
21000,4,353545,198924
21000,5,340699,197011
21000,6,373056,193794
21000,7,351950,207238
21000,8,345985,197497
21000,9,356703,196199
21000,10,349517,195310
21000,11,353440,219810
21000,12,352053,192754
21000,13,359747,197160
21000,14,369812,203089
21000,15,342786,191213
21000,16,378696,221571
21000,17,346123,183668
21000,18,353055,198824
21000,19,340457,184523
21000,20,366038,194853
21000,21,388597,230147
21000,22,349375,180327
21000,23,351567,192858
21000,24,340505,180521
21000,25,352252,182282
21000,26,362090,207326
21000,27,394321,197463
21000,28,339021,190476
21000,29,341930,188713
21000,30,340778,194193
21000,31,366353,192138
21000,32,361862,184623
21000,33,353580,212551
21000,34,435817,234833
21000,35,351133,193358
21000,36,362643,215226
21000,37,367374,198245
21000,38,355655,205441
21000,39,353884,200750
21000,40,344860,190008
21000,41,356995,202478
21000,42,361101,202350
21000,43,337145,192239
21000,44,350007,191512
21000,45,365784,193467
21000,46,384792,214445
21000,47,336058,187222
21000,48,358883,185570
21000,49,360404,181043
21000,50,353372,205272
21000,51,358629,170901
21000,52,358270,204286
21000,53,349794,184811
21000,54,356013,192173
21000,55,351943,180237
21000,56,344442,192336
21000,57,345482,183263
21000,58,389548,195882
21000,59,358467,191068
21000,60,346048,186981
21000,61,357324,206454
21000,62,353887,185851
21000,63,344660,187815
21000,64,363318,193538
21000,65,347832,185150
21000,66,374082,200684
21000,67,346075,190049
21000,68,374814,199006
21000,69,358129,197480
21000,70,344212,189377
21000,71,342567,195543
21000,72,379095,216495
21000,73,364734,202838
21000,74,348336,197961
21000,75,346928,198474
21000,76,388166,208099
21000,77,353429,202506
21000,78,363164,201174
21000,79,341938,179240
21000,80,346141,182575
21000,81,359321,192305
21000,82,341022,192999
21000,83,362819,194571
21000,84,378342,225523
21000,85,339874,194139
21000,86,373953,209310
21000,87,393067,211108
21000,88,358289,179933
21000,89,352609,195206
21000,90,362487,194021
21000,91,341849,181383
21000,92,337689,188474
21000,93,350601,175407
21000,94,377292,222392
21000,95,390996,191232
21000,96,351980,186925
21000,97,346978,187508
21000,98,365095,176324
21000,99,364816,187735
21000,100,369165,194994
22000,1,373633,218837
22000,2,355239,197850
22000,3,400856,218386
22000,4,378167,203086
22000,5,379196,220246
22000,6,368578,194371
22000,7,360029,192247
22000,8,362381,203048
22000,9,365036,183285
22000,10,385201,208984
22000,11,376989,181940
22000,12,368379,193805
22000,13,359958,178065
22000,14,377631,216116
22000,15,357425,202038
22000,16,387142,215813
22000,17,364925,183173
22000,18,361729,197090
22000,19,380280,211030
22000,20,407021,230542
22000,21,368841,193981
22000,22,373610,207687
22000,23,375860,193747
22000,24,399604,251531
22000,25,377825,196497
22000,26,392084,210407
22000,27,360623,200864
22000,28,372003,203508
22000,29,378532,209116
22000,30,353953,182230
22000,31,391330,225516
22000,32,394874,221238
22000,33,402760,218192
22000,34,352081,189077
22000,35,371336,207175
22000,36,350157,186067
22000,37,354721,200482
22000,38,384646,201316
22000,39,376015,192086
22000,40,347992,187590
22000,41,376003,195982
22000,42,364873,202032
22000,43,376178,218475
22000,44,393073,240605
22000,45,374958,213652
22000,46,396861,209653
22000,47,404040,196085
22000,48,364556,211544
22000,49,378834,201208
22000,50,357614,202056
22000,51,378296,221117
22000,52,378385,224395
22000,53,399020,208218
22000,54,368419,198032
22000,55,395240,227652
22000,56,367857,195778
22000,57,373831,203085
22000,58,366417,192151
22000,59,369704,203406
22000,60,377151,212872
22000,61,374108,189199
22000,62,382193,197636
22000,63,352104,185990
22000,64,415283,245151
22000,65,388790,195865
22000,66,368290,211729
22000,67,377218,206573
22000,68,380048,220050
22000,69,375286,193971
22000,70,360261,200898
22000,71,374238,221949
22000,72,365100,194142
22000,73,365388,196508
22000,74,394796,224299
22000,75,387853,210248
22000,76,369779,192380
22000,77,383100,191948
22000,78,371770,189870
22000,79,409627,195100
22000,80,381378,202550
22000,81,362350,197977
22000,82,381199,206623
22000,83,395316,216818
22000,84,363136,188076
22000,85,393783,190158
22000,86,356137,182795
22000,87,376107,210277
22000,88,370513,198676
22000,89,373546,185820
22000,90,358585,196219
22000,91,368041,200748
22000,92,388222,218204
22000,93,376438,204261
22000,94,375013,205652
22000,95,401228,225219
22000,96,377387,227463
22000,97,378384,178892
22000,98,398334,237924
22000,99,371806,197993
22000,100,378297,208536
23000,1,402206,210600
23000,2,402977,236950
23000,3,390211,211555
23000,4,387270,226425
23000,5,383719,202644
23000,6,386643,209764
23000,7,388277,221487
23000,8,390025,212755
23000,9,377578,224273
23000,10,383473,207632
23000,11,385131,191297
23000,12,377350,194683
23000,13,395043,217163
23000,14,404786,229200
23000,15,402738,230537
23000,16,422659,231743
23000,17,391397,216110
23000,18,390569,215730
23000,19,380798,205964
23000,20,399923,211536
23000,21,424944,198442
23000,22,390125,194710
23000,23,394288,212722
23000,24,373069,207690
23000,25,401454,224209
23000,26,375945,191414
23000,27,376342,204145
23000,28,404394,235166
23000,29,400703,200086
23000,30,408763,223069
23000,31,396414,232960
23000,32,441981,227037
23000,33,421749,244661
23000,34,384448,201584
23000,35,377674,203106
23000,36,392790,226409
23000,37,391646,197956
23000,38,404050,225853
23000,39,379517,197257
23000,40,408235,205199
23000,41,377759,208656
23000,42,397783,222720
23000,43,393188,235868
23000,44,397691,217501
23000,45,381282,205130
23000,46,381190,200726
23000,47,383380,215409
23000,48,381022,208477
23000,49,395496,215698
23000,50,403402,234051
23000,51,417935,217571
23000,52,429587,209182
23000,53,398647,235025
23000,54,399300,195124
23000,55,417812,245616
23000,56,418461,195562
23000,57,378566,215248
23000,58,403229,234190
23000,59,374654,198192
23000,60,381624,210637
23000,61,377895,208188
23000,62,402163,227499
23000,63,392730,228735
23000,64,423138,202902
23000,65,382601,209219
23000,66,384675,205865
23000,67,399435,200423
23000,68,405792,234979
23000,69,384535,200540
23000,70,396373,230577
23000,71,390775,220102
23000,72,384543,213371
23000,73,393517,202172
23000,74,397876,198448
23000,75,386606,205584
23000,76,372891,199610
23000,77,383571,202158
23000,78,388551,215816
23000,79,402607,206837
23000,80,384111,217570
23000,81,388049,209832
23000,82,438187,240854
23000,83,396734,223257
23000,84,398715,224165
23000,85,392860,241095
23000,86,419181,217675
23000,87,384234,214243
23000,88,404526,214607
23000,89,385127,204362
23000,90,385971,227345
23000,91,385802,200973
23000,92,416880,229240
23000,93,375452,205144
23000,94,392927,196759
23000,95,394071,208257
23000,96,398944,209312
23000,97,392727,225296
23000,98,373944,203639
23000,99,394113,204548
23000,100,389322,208731
24000,1,392836,208060
24000,2,444349,222124
24000,3,416219,213082
24000,4,438819,228797
24000,5,408865,208303
24000,6,406832,214113
24000,7,394825,211522
24000,8,415505,213513
24000,9,449060,270286
24000,10,423765,218687
24000,11,396155,224588
24000,12,419496,228042
24000,13,425485,228563
24000,14,424964,219645
24000,15,400720,224559
24000,16,438252,234962
24000,17,415634,212278
24000,18,436567,219438
24000,19,404460,222717
24000,20,411363,249194
24000,21,400260,217661
24000,22,413528,237537
24000,23,414195,244143
24000,24,406527,219171
24000,25,423951,236732
24000,26,422860,229949
24000,27,427158,241969
24000,28,402087,203016
24000,29,404170,197068
24000,30,413096,232729
24000,31,398031,206095
24000,32,397728,222825
24000,33,417128,223104
24000,34,414079,209886
24000,35,412487,220795
24000,36,402463,222581
24000,37,420017,212375
24000,38,405509,210938
24000,39,406806,229393
24000,40,402256,226048
24000,41,464097,230325
24000,42,403837,221201
24000,43,433509,230757
24000,44,415143,220018
24000,45,414420,228745
24000,46,407207,237030
24000,47,403232,201249
24000,48,421630,226847
24000,49,415373,240537
24000,50,410598,230622
24000,51,413031,242265
24000,52,414887,225650
24000,53,416485,235553
24000,54,398083,214789
24000,55,442800,221019
24000,56,415840,241837
24000,57,406937,231689
24000,58,432313,236189
24000,59,403332,216681
24000,60,441816,203289
24000,61,416026,236980
24000,62,445993,241359
24000,63,425108,213759
24000,64,411612,229949
24000,65,434033,253283
24000,66,406578,239446
24000,67,417737,221034
24000,68,412662,214578
24000,69,421006,216045
24000,70,402120,223632
24000,71,456439,211747
24000,72,412979,217391
24000,73,398005,227570
24000,74,418373,229656
24000,75,405813,216837
24000,76,411638,215415
24000,77,393882,216453
24000,78,420319,231799
24000,79,422381,221073
24000,80,417595,233969
24000,81,400913,220048
24000,82,399224,219518
24000,83,410108,227110
24000,84,440657,233363
24000,85,396738,218369
24000,86,400094,205224
24000,87,419586,241697
24000,88,413802,221085
24000,89,414472,201523
24000,90,416525,229068
24000,91,468932,252624
24000,92,449345,246728
24000,93,415740,237125
24000,94,408060,210628
24000,95,417407,210304
24000,96,436714,230863
24000,97,407655,224664
24000,98,426692,233915
24000,99,416413,231803
24000,100,388338,213835
25000,1,450454,249090
25000,2,449463,242581
25000,3,422716,227245
25000,4,471381,261399
25000,5,432064,226465
25000,6,438048,259474
25000,7,424827,230432
25000,8,428847,247537
25000,9,440505,237280
25000,10,425279,237288
25000,11,424157,228532
25000,12,461373,257805
25000,13,417164,222855
25000,14,426603,238497
25000,15,428613,229298
25000,16,464468,243432
25000,17,429029,235645
25000,18,419887,217581
25000,19,424184,257002
25000,20,493566,246039
25000,21,416935,237375
25000,22,457142,282553
25000,23,411054,227593
25000,24,457927,238519
25000,25,460950,267420
25000,26,450117,244976
25000,27,420641,234176
25000,28,416982,220595
25000,29,427862,241127
25000,30,409536,219299
25000,31,429679,231036
25000,32,435324,218839
25000,33,446822,237358
25000,34,420624,230820
25000,35,429955,220345
25000,36,425520,252769
25000,37,465765,286384
25000,38,438124,253089
25000,39,412463,236932
25000,40,438022,237576
25000,41,443916,241444
25000,42,417346,238730
25000,43,445757,270834
25000,44,450820,236970
25000,45,443885,242846
25000,46,417634,235295
25000,47,422772,227863
25000,48,447936,228634
25000,49,427040,239330
25000,50,459669,266532
25000,51,441029,236596
25000,52,436234,237680
25000,53,416851,230633
25000,54,418778,233714
25000,55,416051,215316
25000,56,438277,242752
25000,57,435688,227602
25000,58,428207,232209
25000,59,441015,232300
25000,60,414407,231632
25000,61,414117,239343
25000,62,438072,236489
25000,63,418381,229443
25000,64,455567,267299
25000,65,434236,234009
25000,66,439571,242866
25000,67,435115,245725
25000,68,426766,246334
25000,69,409584,238923
25000,70,439819,244316
25000,71,416579,240377
25000,72,438333,244166
25000,73,427524,215932
25000,74,429142,239749
25000,75,456911,252346
25000,76,419615,231602
25000,77,420289,227811
25000,78,431545,214787
25000,79,455309,230720
25000,80,419378,224335
25000,81,467132,253627
25000,82,415668,210829
25000,83,419267,223963
25000,84,439965,233612
25000,85,421469,220968
25000,86,459672,239236
25000,87,423995,238496
25000,88,431552,250564
25000,89,453275,262551
25000,90,457901,241150
25000,91,409966,240416
25000,92,412319,226278
25000,93,433358,250515
25000,94,418191,216635
25000,95,424137,237208
25000,96,434322,248809
25000,97,417885,225560
25000,98,416540,231028
25000,99,453795,230456
25000,100,426623,243999
26000,1,446593,239250
26000,2,443781,224278
26000,3,462200,261071
26000,4,459139,238721
26000,5,466245,233853
26000,6,448606,239711
26000,7,444545,251983
26000,8,457398,255974
26000,9,446672,254125
26000,10,433896,234843
26000,11,439123,239331
26000,12,460246,244480
26000,13,471754,276684
26000,14,462845,246857
26000,15,471426,272839
26000,16,431678,243503
26000,17,448938,235554
26000,18,497531,283307
26000,19,445445,249349
26000,20,455216,250278
26000,21,490688,283528
26000,22,485385,267445
26000,23,497340,250444
26000,24,450559,248399
26000,25,443915,240264
26000,26,471801,264118
26000,27,487330,263240
26000,28,455511,243703
26000,29,476098,243783
26000,30,458071,221656
26000,31,449203,222698
26000,32,427684,230774
26000,33,471525,223123
26000,34,455072,237652
26000,35,466929,252054
26000,36,439958,246915
26000,37,479932,244335
26000,38,465276,278027
26000,39,448478,222731
26000,40,431211,252173
26000,41,443827,226059
