n,m,comparisons,swaps
5300,2,41228,33019
5300,3,41228,33019
5300,4,41228,33019
5300,5,41228,33019
5300,6,41228,33019
5300,7,41228,33019
5300,8,41228,33019
5300,9,41228,33019
5300,10,41228,33019
5400,1,41918,33557
5400,2,41918,33557
5400,3,41918,33557
5400,4,41918,33557
5400,5,41918,33557
5400,6,41918,33557
5400,7,41918,33557
5400,8,41918,33557
5400,9,41918,33557
5400,10,41918,33557
5500,1,42753,34261
5500,2,42753,34261
5500,3,42753,34261
5500,4,42753,34261
5500,5,42753,34261
5500,6,42753,34261
5500,7,42753,34261
5500,8,42753,34261
5500,9,42753,34261
5500,10,42753,34261
5600,1,43505,34851
5600,2,43505,34851
5600,3,43505,34851
5600,4,43505,34851
5600,5,43505,34851
5600,6,43505,34851
5600,7,43505,34851
5600,8,43505,34851
5600,9,43505,34851
5600,10,43505,34851
5700,1,44206,35389
5700,2,44206,35389
5700,3,44206,35389
5700,4,44206,35389
5700,5,44206,35389
5700,6,44206,35389
5700,7,44206,35389
5700,8,44206,35389
5700,9,44206,35389
5700,10,44206,35389
5800,1,45008,36059
5800,2,45008,36059
5800,3,45008,36059
5800,4,45008,36059
5800,5,45008,36059
5800,6,45008,36059
5800,7,45008,36059
5800,8,45008,36059
5800,9,45008,36059
5800,10,45008,36059
5900,1,45751,36654
5900,2,45751,36654
5900,3,45751,36654
5900,4,45751,36654
5900,5,45751,36654
5900,6,45751,36654
5900,7,45751,36654
5900,8,45751,36654
5900,9,45751,36654
5900,10,45751,36654
6000,1,46783,37510
6000,2,46783,37510
6000,3,46783,37510
6000,4,46783,37510
6000,5,46783,37510
6000,6,46783,37510
6000,7,46783,37510
6000,8,46783,37510
6000,9,46783,37510
6000,10,46783,37510
6100,1,47301,37843
6100,2,47301,37843
6100,3,47301,37843
6100,4,47301,37843
6100,5,47301,37843
6100,6,47301,37843
6100,7,47301,37843
6100,8,47301,37843
6100,9,47301,37843
6100,10,47301,37843
6200,1,48147,38543
6200,2,48147,38543
6200,3,48147,38543
6200,4,48147,38543
6200,5,48147,38543
6200,6,48147,38543
6200,7,48147,38543
6200,8,48147,38543
6200,9,48147,38543
6200,10,48147,38543
6300,1,49003,39247
6300,2,49003,39247
6300,3,49003,39247
6300,4,49003,39247
6300,5,49003,39247
6300,6,49003,39247
6300,7,49003,39247
6300,8,49003,39247
6300,9,49003,39247
6300,10,49003,39247
6400,1,49871,39981
6400,2,49871,39981
6400,3,49871,39981
6400,4,49871,39981
6400,5,49871,39981
6400,6,49871,39981
6400,7,49871,39981
6400,8,49871,39981
6400,9,49871,39981
6400,10,49871,39981
6500,1,50734,40639
6500,2,50734,40639
6500,3,50734,40639
6500,4,50734,40639
6500,5,50734,40639
6500,6,50734,40639
6500,7,50734,40639
6500,8,50734,40639
6500,9,50734,40639
