n,m,comparisons,swaps
9200,9,56749,42596
9200,10,56749,42596
9300,1,55580,41321
9300,2,55580,41321
9300,3,55580,41321
9300,4,55580,41321
9300,5,55580,41321
9300,6,55580,41321
9300,7,55580,41321
9300,8,55580,41321
9300,9,55580,41321
9300,10,55580,41321
9400,1,57354,42826
9400,2,57354,42826
9400,3,57354,42826
9400,4,57354,42826
9400,5,57354,42826
9400,6,57354,42826
9400,7,57354,42826
9400,8,57354,42826
9400,9,57354,42826
9400,10,57354,42826
9500,1,58086,43254
9500,2,58086,43254
9500,3,58086,43254
9500,4,58086,43254
9500,5,58086,43254
9500,6,58086,43254
9500,7,58086,43254
9500,8,58086,43254
9500,9,58086,43254
9500,10,58086,43254
9600,1,58619,43766
9600,2,58619,43766
9600,3,58619,43766
9600,4,58619,43766
9600,5,58619,43766
9600,6,58619,43766
9600,7,58619,43766
9600,8,58619,43766
9600,9,58619,43766
9600,10,58619,43766
9700,1,59200,44137
9700,2,59200,44137
9700,3,59200,44137
9700,4,59200,44137
9700,5,59200,44137
9700,6,59200,44137
9700,7,59200,44137
9700,8,59200,44137
9700,9,59200,44137
9700,10,59200,44137
9800,1,59934,44579
9800,2,59934,44579
9800,3,59934,44579
9800,4,59934,44579
9800,5,59934,44579
9800,6,59934,44579
9800,7,59934,44579
9800,8,59934,44579
9800,9,59934,44579
9800,10,59934,44579
9900,1,59985,44656
9900,2,59985,44656
9900,3,59985,44656
9900,4,59985,44656
9900,5,59985,44656
9900,6,59985,44656
9900,7,59985,44656
9900,8,59985,44656
9900,9,59985,44656
9900,10,59985,44656
10000,1,61483,46019
10000,2,61483,46019
10000,3,61483,46019
10000,4,61483,46019
10000,5,61483,46019
10000,6,61483,46019
10000,7,61483,46019
10000,8,61483,46019
10000,9,61483,46019
10000,10,61483,46019
10100,1,62875,46937
10100,2,62875,46937
10100,3,62875,46937
10100,4,62875,46937
10100,5,62875,46937
10100,6,62875,46937
10100,7,62875,46937
10100,8,62875,46937
10100,9,62875,46937
10100,10,62875,46937
10200,1,61957,46184
10200,2,61957,46184
10200,3,61957,46184
10200,4,61957,46184
10200,5,61957,46184
10200,6,61957,46184
10200,7,61957,46184
10200,8,61957,46184
10200,9,61957,46184
10200,10,61957,46184
10300,1,63562,47409
10300,2,63562,47409
10300,3,63562,47409
10300,4,63562,47409
10300,5,63562,47409
10300,6,63562,47409
10300,7,63562,47409
10300,8,63562,47409
10300,9,63562,47409
10300,10,63562,47409
10400,1,64302,48070
10400,2,64302,48070
10400,3,64302,48070
10400,4,64302,48070
10400,5,64302,48070
10400,6,64302,48070
10400,7,64302,48070
10400,8,64302,48070
10400,9,64302,48070
10400,10,64302,48070
10500,1,65140,48808
10500,2,65140,48808
10500,3,65140,48808
10500,4,65140,48808
10500,5,65140,48808
10500,6,65140,48808
10500,7,65140,48808
10500,8,65140,48808
