n,m,comparisons,swaps
8900,7,20843,6389
8900,8,39790,17039
8900,9,23516,9354
8900,10,49165,26857
9000,1,25653,11870
9000,2,23984,15224
9000,3,44344,28021
9000,4,24654,9572
9000,5,25791,8005
9000,6,32431,6874
9000,7,42633,24536
9000,8,14115,6338
9000,9,22163,6459
9000,10,19708,9748
9100,1,12928,9417
9100,2,31696,17425
9100,3,28262,8746
9100,4,25654,11591
9100,5,24719,17686
9100,6,19234,10453
9100,7,13810,9911
9100,8,33828,11908
9100,9,28039,10847
9100,10,10893,9219
9200,1,37274,21543
9200,2,28533,10397
9200,3,25871,19552
9200,4,19041,11582
9200,5,35036,21562
9200,6,20545,12270
9200,7,34124,19481
9200,8,25931,16523
9200,9,28904,13010
9200,10,20119,11794
9300,1,32207,14541
9300,2,33909,23102
9300,3,30849,12349
9300,4,35569,15399
9300,5,29368,17070
9300,6,22394,10951
9300,7,24943,12151
9300,8,34604,20983
9300,9,37482,21614
9300,10,39005,16425
9400,1,43426,22554
9400,2,45185,26632
9400,3,42069,16850
9400,4,29037,7804
9400,5,23358,8752
9400,6,24590,15914
9400,7,26221,12595
9400,8,33834,15558
9400,9,40947,28519
9400,10,24098,9309
9500,1,28590,8469
9500,2,23020,10702
9500,3,38544,26016
9500,4,29664,10541
9500,5,44714,29422
9500,6,37299,17867
9500,7,31278,9323
9500,8,27196,15208
9500,9,33163,20673
9500,10,18212,9124
9600,1,29887,13290
9600,2,27072,7041
9600,3,32302,11546
9600,4,24380,9069
9600,5,19776,8021
9600,6,23810,9512
9600,7,32529,19507
9600,8,34162,16070
9600,9,17070,10390
9600,10,24351,7045
9700,1,24716,13727
9700,2,20888,11603
9700,3,26722,16208
9700,4,19011,8253
9700,5,31344,16581
9700,6,15569,5851
9700,7,39495,29586
9700,8,13470,3377
9700,9,16848,5706
9700,10,46789,33133
9800,1,11927,8046
9800,2,36690,17393
9800,3,29651,14759
9800,4,18037,11117
9800,5,28358,18937
9800,6,19555,13238
9800,7,21774,17664
9800,8,27101,12806
9800,9,15139,10933
9800,10,23389,18690
9900,1,38269,11501
9900,2,31184,15102
9900,3,25272,14289
9900,4,14575,7269
9900,5,30138,15905
9900,6,25169,15716
9900,7,28020,12485
9900,8,40323,26200
9900,9,30945,13213
9900,10,37679,19299
10000,1,31099,22147
10000,2,22388,11557
10000,3,29675,19413
10000,4,23486,10393
10000,5,48597,21593
10000,6,29381,13627
10000,7,39434,23263
10000,8,30063,15599
10000,9,23705,9023
10000,10,51395,23353
10100,1,42437,26724
10100,2,31614,14612
10100,3,21592,13768
10100,4,32258,19416
10100,5,61903,32916
10100,6,34340,18750
10100,7,24874,8264
10100,8,42333,20133
10100,9,33938,11840
10100,10,21254,10465
10200,1,39255,24343
10200,2,25320,11704
10200,3,24914,4889
10200,4,30711,15810
10200,5,30056,17827
10200,6,41141,16138
10200,7,20798,12147
10200,8,21477,9737
10200,9,42500,19089
10200,10,24630,14933
10300,1,35308,17599
10300,2,40832,26169
10300,3,29293,7469
10300,4,29414,17432
10300,5,25505,13818
10300,6,40617,14465
10300,7,32658,16348
10300,8,28938,13733
10300,9,38844,6927
10300,10,36434,23804
10400,1,42447,17185
10400,2,22631,9980
10400,3,28478,9663
10400,4,37492,24434
10400,5,58231,23315
10400,6,30118,10719
10400,7,27216,14556
10400,8,27919,13897
10400,9,36233,18610
10400,10,16769,10716
10500,1,27043,14228
10500,2,40466,22217
10500,3,19979,6937
10500,4,39566,19439
10500,5,38967,19429
10500,6,27662,14020
10500,7,59937,35967
10500,8,38146,14802
10500,9,37080,27976
10500,10,40602,25102
10600,1,20576,7140
10600,2,33785,10737
10600,3,41142,21446
10600,4,27330,19012
10600,5,27785,11998
10600,6,24981,13186
10600,7,34677,18975
10600,8,32717,20760
10600,9,32460,12179
10600,10,53193,26630
10700,1,15921,7263
10700,2,59771,33946
10700,3,58788,34450
10700,4,21550,10497
10700,5,33960,19773
10700,6,25668,10212
10700,7,22538,13916
10700,8,36581,17177
10700,9,45912,12209
10700,10,46752,32009
10800,1,42063,21791
10800,2,34671,19973
10800,3,39195,18980
10800,4,50791,26034
10800,5,26111,15483
10800,6,25925,17840
10800,7,28669,10909
10800,8,49516,17753
10800,9,33959,16873
10800,10,41323,24595
10900,1,27476,10405
10900,2,34442,9226
10900,3,25034,13565
10900,4,30615,12345
10900,5,29789,20346
10900,6,33879,13393
10900,7,40998,12787
10900,8,49334,15432
10900,9,37612,18436
10900,10,39104,15951
11000,1,37352,11421
11000,2,17075,11403
11000,3,36312,16428
11000,4,25755,11892
11000,5,12550,11096
11000,6,23734,14375
11000,7,23437,16547
11000,8,16951,13587
11000,9,23518,11439
11000,10,19421,11374
11100,1,27432,14209
11100,2,34609,17230
11100,3,25061,14678
11100,4,23296,13095
11100,5,20489,7638
11100,6,45424,26797
11100,7,40638,27016
11100,8,18093,5740
11100,9,25892,5055
11100,10,28147,17964
11200,1,22236,16683
11200,2,37300,15058
11200,3,34702,25801
11200,4,25966,12963
11200,5,31159,19342
11200,6,23564,14185
11200,7,41735,17638
11200,8,59988,18056
11200,9,42075,18796
11200,10,62593,26607
11300,1,42706,22904
11300,2,36898,22197
11300,3,40655,24257
11300,4,25032,6886
11300,5,39535,23125
11300,6,24263,6084
11300,7,34651,18470
11300,8,34989,10791
11300,9,27872,16232
11300,10,41048,17641
11400,1,33824,18916
11400,2,53819,36367
11400,3,30394,17064
11400,4,50182,19869
11400,5,38777,13097
11400,6,32004,16860
11400,7,22250,10611
11400,8,56547,23614
11400,9,27423,16681
11400,10,37995,21673
11500,1,48424,23945
11500,2,41160,22646
11500,3,37423,18852
11500,4,42303,27042
11500,5,29086,14668
11500,6,66920,42006
11500,7,24761,8567
11500,8,51007,26898
11500,9,30521,18652
11500,10,32150,13357
11600,1,35229,14927
11600,2,43010,12728
11600,3,30650,18828
11600,4,50762,23131
11600,5,22194,10368
11600,6,49550,17871
11600,7,39662,17753
11600,8,32096,18851
11600,9,34242,12888
11600,10,50776,20979
11700,1,38375,26644
11700,2,22713,9335
11700,3,24321,12298
11700,4,20191,4832
11700,5,18189,6899
11700,6,19885,8465
11700,7,28103,14034
11700,8,20430,8502
11700,9,18823,4861
11700,10,23276,9816
11800,1,26817,9229
11800,2,35903,22468
11800,3,26050,7169
11800,4,36412,15703
11800,5,51505,27349
11800,6,29589,10730
11800,7,45715,31375
11800,8,31624,17243
11800,9,35199,16970
11800,10,23706,8954
11900,1,79722,47670
11900,2,43924,29599
11900,3,17856,6014
11900,4,41025,21311
11900,5,52411,41808
11900,6,41767,26373
11900,7,26402,16271
11900,8,23430,8068
11900,9,35714,17603
