n,m,comparisons,swaps
8800,5,35100,25259
8800,6,16444,8707
8800,7,10347,9016
8800,8,18577,11140
8800,9,16405,8804
8800,10,17875,10236
8900,1,78493,61257
8900,2,20664,12635
8900,3,17484,8727
8900,4,42322,31356
8900,5,74846,40830
8900,6,17484,8727
8900,7,134673,65637
8900,8,17807,8776
8900,9,20872,18814
8900,10,25676,19009
9000,1,56955,44423
9000,2,23925,18979
9000,3,108230,79425
9000,4,31323,26127
9000,5,48355,28947
9000,6,53376,41245
9000,7,46344,35829
9000,8,88824,64825
9000,9,114642,96719
9000,10,19236,12805
9100,1,11369,8543
9100,2,28853,27014
9100,3,17852,9986
9100,4,53874,34861
9100,5,40871,28562
9100,6,19275,13249
9100,7,37217,26476
9100,8,12924,11062
9100,9,22862,11747
9100,10,18467,9612
9200,1,46285,39925
9200,2,17626,8723
9200,3,72434,52177
9200,4,19558,9639
9200,5,36818,28961
9200,6,112366,78894
9200,7,19845,9797
9200,8,218384,170125
9200,9,187013,139562
9200,10,38922,26912
9300,1,48300,38015
9300,2,59095,36733
9300,3,55735,41196
9300,4,21350,17794
9300,5,36561,33086
9300,6,20068,10396
9300,7,20834,9813
9300,8,51303,40035
9300,9,21379,10442
9300,10,65372,56348
9400,1,54659,40944
9400,2,11327,9186
9400,3,22193,13908
9400,4,20083,9742
9400,5,19138,9957
9400,6,63739,44448
9400,7,24590,17291
9400,8,54020,42210
9400,9,59776,58312
9400,10,18578,9583
9500,1,25272,18289
9500,2,46995,32591
9500,3,39094,24066
9500,4,29092,9206
9500,5,17775,8862
9500,6,56208,29722
9500,7,52836,42759
9500,8,119223,79633
9500,9,18450,12151
9500,10,23279,13652
9600,1,121638,103624
9600,2,32449,23174
9600,3,133931,101419
9600,4,20623,11277
9600,5,36791,27584
9600,6,134212,110713
9600,7,146279,76071
9600,8,22478,14690
9600,9,69480,59196
9600,10,52414,45697
9700,1,38453,25859
9700,2,37726,18528
9700,3,51450,40088
9700,4,14705,9089
9700,5,49247,28705
9700,6,56227,41766
9700,7,59614,43398
9700,8,76496,58454
9700,9,13974,8527
9700,10,30117,23095
9800,1,48790,34513
9800,2,61232,42185
9800,3,21104,11292
