n,m,comparisons,swaps
10500,2,22703,8244
10500,3,64419,5790
10500,4,22589,8298
10500,5,24938,17477
10500,6,21282,11946
10500,7,26263,18347
10500,8,23413,15509
10500,9,29541,6840
10500,10,21315,12777
10600,1,21889,8988
10600,2,194302,6121
10600,3,64003,47092
10600,4,48984,42197
10600,5,42344,26318
10600,6,36834,9463
10600,7,25764,7465
10600,8,20416,11528
10600,9,31592,24380
10600,10,62588,40092
10700,1,346379,78614
10700,2,22937,8488
10700,3,30219,6958
10700,4,21875,9305
10700,5,21453,11396
10700,6,21396,10371
10700,7,22465,11965
10700,8,297348,7175
10700,9,22455,13719
10700,10,21760,9453
10800,1,25536,7757
10800,2,51509,6147
10800,3,44988,6295
10800,4,21620,11375
10800,5,23488,8412
10800,6,21591,11020
10800,7,139368,15983
10800,8,22443,12831
10800,9,22095,12769
10800,10,21584,10461
10900,1,90784,47050
10900,2,22877,8950
10900,3,24265,16046
10900,4,164284,43518
10900,5,22722,13713
10900,6,21781,11138
10900,7,49624,7051
10900,8,23882,15373
10900,9,48950,6264
10900,10,88128,20113
11000,1,22627,9418
11000,2,23008,9087
11000,3,22053,11692
11000,4,24679,16451
11000,5,117679,6028
11000,6,44297,37920
11000,7,32630,25673
11000,8,46199,6404
11000,9,60595,54217
11000,10,42964,13142
11100,1,121807,14075
11100,2,23756,14977
11100,3,36511,29740
11100,4,23990,8707
11100,5,22317,13747
11100,6,22194,10773
11100,7,28392,20862
11100,8,23954,15274
11100,9,22218,11646
11100,10,30201,7340
11200,1,53924,6367
11200,2,25083,8441
11200,3,39467,32771
11200,4,60104,53921
11200,5,33018,8067
11200,6,39624,8987
11200,7,35446,28543
11200,8,27722,7794
11200,9,22435,11833
11200,10,29276,20725
11300,1,30837,23446
11300,2,23024,13337
11300,3,43751,37141
11300,4,44706,37785
11300,5,39799,33042
11300,6,47685,41196
11300,7,24208,15279
11300,8,55752,48686
11300,9,26866,8077
11300,10,40919,6802
11400,1,123864,12070
11400,2,28098,7955
11400,3,35312,28198
11400,4,37855,30916
11400,5,38516,6971
11400,6,25249,8696
11400,7,180494,20302
11400,8,23409,9798
11400,9,23044,12808
11400,10,49129,6605
11500,1,118286,25610
11500,2,116511,109518
11500,3,45081,6775
11500,4,53595,36594
11500,5,23038,12156
11500,6,49410,7401
11500,7,32847,17245
11500,8,51090,43862
11500,9,23249,11294
11500,10,36203,7182
11600,1,23933,9855
11600,2,25535,11847
11600,3,28301,8151
11600,4,34420,27093
11600,5,31537,23405
11600,6,25870,8786
11600,7,30146,7792
11600,8,25925,17210
11600,9,52328,39502
11600,10,61351,21743
11700,1,29991,8822
11700,2,23586,12950
11700,3,25426,16321
11700,4,67242,18041
11700,5,29595,21633
11700,6,26541,8709
11700,7,74584,58881
11700,8,23407,12247
11700,9,63302,52357
11700,10,22557,14704
11800,1,26171,8989
11800,2,47176,12364
11800,3,37889,30490
11800,4,33760,26187
11800,5,30264,8037
11800,6,39180,31996
11800,7,19796,12674
11800,8,46883,40024
11800,9,24417,9961
11800,10,122306,73205
11900,1,25214,15649
11900,2,61403,16288
11900,3,23872,12726
11900,4,40262,7276
11900,5,39853,7293
11900,6,33906,7982
11900,7,31066,8030
11900,8,60257,52577
11900,9,43470,36424
11900,10,37661,7422
12000,1,38752,7433
12000,2,186048,90859
12000,3,47718,39717
12000,4,24940,14947
12000,5,29971,21151
12000,6,72635,6621
12000,7,47365,7065
12000,8,51254,38292
12000,9,28243,19648
12000,10,70132,59796
12100,1,68774,6733
12100,2,50224,42880
12100,3,54349,47466
