n,m,comparisons,swaps
8600,3,19876,11304
8600,4,26638,18078
8600,5,15111,6533
8600,6,12527,3946
8600,7,27026,18448
8600,8,19166,10603
8600,9,19636,11073
8600,10,9492,920
8700,1,10319,1646
8700,2,26685,18018
8700,3,18047,9365
8700,4,12927,4248
8700,5,14857,6194
8700,6,13784,5117
8700,7,9458,779
8700,8,19982,11309
8700,9,17526,8863
8700,10,33410,24749
8800,1,15703,6933
8800,2,16745,7963
8800,3,8938,156
8800,4,14177,5407
8800,5,11437,2661
8800,6,14120,5338
8800,7,15940,7176
8800,8,21172,12414
8800,9,25976,17200
8800,10,15021,6239
8900,1,13886,5008
8900,2,31450,22571
8900,3,20142,11279
8900,4,21009,12131
8900,5,19744,10874
8900,6,20559,11687
8900,7,11807,2931
8900,8,17130,8252
8900,9,16182,7306
8900,10,19573,10709
9000,1,22657,13687
9000,2,20467,11504
9000,3,11062,2074
9000,4,26680,17695
9000,5,12167,3189
9000,6,9058,83
9000,7,16146,7171
9000,8,35258,26310
9000,9,25934,16967
9000,10,29098,20137
9100,1,14264,5207
9100,2,9321,237
9100,3,18010,8944
9100,4,11159,2084
9100,5,19848,10770
9100,6,12625,3550
9100,7,27624,18552
9100,8,20698,11623
9100,9,15779,6713
9100,10,13377,4302
9200,1,23968,14792
9200,2,14051,4872
9200,3,14322,5140
9200,4,9746,562
9200,5,11133,1960
9200,6,13814,4638
9200,7,10481,1293
9200,8,27275,18102
9200,9,11146,1959
9200,10,27226,18054
9300,1,10875,1591
9300,2,23516,14253
9300,3,18675,9412
9300,4,28286,19023
9300,5,32427,23173
9300,6,21012,11752
9300,7,25142,15867
9300,8,27710,18447
9300,9,13932,4663
9300,10,36581,27333
9400,1,19472,10106
9400,2,22174,12805
9400,3,11441,2072
9400,4,30098,20729
9400,5,10266,888
9400,6,22198,12829
9400,7,17324,7961
9400,8,12667,3301
9400,9,17650,8290
9400,10,15165,5796
9500,1,34649,25180
9500,2,18115,8642
9500,3,15334,5853
9500,4,20639,11164
9500,5,28706,19236
9500,6,36205,26745
9500,7,10336,858
9500,8,13303,3822
9500,9,25541,16074
9500,10,10076,595
9600,1,18371,8808
9600,2,16135,6545
9600,3,30332,20766
9600,4,24007,14435
9600,5,13913,4341
9600,6,15846,6271
9600,7,15566,5981
9600,8,12292,2716
9600,9,23364,13798
9600,10,15479,5913
9700,1,29663,20021
9700,2,13773,4091
9700,3,30593,20935
9700,4,22839,13163
9700,5,10521,848
9700,6,31841,22190
9700,7,12281,2615
9700,8,32933,23270
9700,9,12035,2345
9700,10,24182,14510
9800,1,20177,10402
9800,2,17810,8053
9800,3,17822,8044
9800,4,28910,19153
9800,5,13595,3820
9800,6,15175,5415
9800,7,27695,17929
9800,8,12023,2257
9800,9,28270,18522
9800,10,10137,359
9900,1,21154,11278
9900,2,14321,4439
9900,3,10805,927
9900,4,14149,4267
9900,5,16109,6236
9900,6,22780,12911
9900,7,13266,3399
9900,8,17530,7661
9900,9,28142,18269
9900,10,11940,2070
10000,1,10233,255
10000,2,18962,8987
10000,3,15190,5208
10000,4,12445,2475
10000,5,16880,6905
10000,6,17061,7098
10000,7,22438,12463
10000,8,16355,6383
10000,9,15396,5427
10000,10,24456,14490
10100,1,22527,12463
10100,2,18067,8006
10100,3,10856,780
10100,4,33880,23825
10100,5,23928,13870
10100,6,18428,8352
10100,7,12333,2260
10100,8,18038,7956
10100,9,13340,3279
10100,10,19664,9597
10200,1,19064,8894
10200,2,15438,5265
10200,3,22695,12532
10200,4,13474,3311
10200,5,18872,8696
10200,6,23036,12861
10200,7,16887,6724
10200,8,16150,5977
10200,9,15072,4899
10200,10,14734,4559
10300,1,14790,4514
10300,2,29473,19218
10300,3,12926,2644
10300,4,27657,17384
10300,5,18307,8031
10300,6,24362,14095
10300,7,22459,12192
10300,8,18444,8169
10300,9,16963,6696
10300,10,19079,8812
10400,1,17739,7357
10400,2,11964,1595
10400,3,23069,12711
10400,4,21465,11089
10400,5,12487,2108
10400,6,11368,983
10400,7,15677,5298
10400,8,14226,3851
10400,9,14799,4430
10400,10,11109,727
10500,1,13450,2966
10500,2,13134,2665
10500,3,25567,15098
10500,4,18343,7877
10500,5,13132,2663
10500,6,19483,9014
10500,7,29347,18890
10500,8,15704,5235
10500,9,25706,15249
10500,10,41730,31258
10600,1,12393,1826
10600,2,30248,19678
10600,3,22085,11533
10600,4,13270,2688
10600,5,21934,11358
10600,6,29420,18847
10600,7,22840,12288
10600,8,11405,821
10600,9,19775,9214
10600,10,19746,9174
10700,1,27435,16784
10700,2,21525,10862
10700,3,11639,967
10700,4,22310,11635
10700,5,16355,5677
10700,6,21202,10530
10700,7,15343,4671
10700,8,26258,15586
10700,9,42163,31500
10700,10,19078,8403
10800,1,18118,7346
10800,2,22192,11417
10800,3,12834,2059
10800,4,28041,17287
10800,5,16704,5926
10800,6,17599,6830
10800,7,19929,9160
10800,8,15550,4772
10800,9,21598,10835
10800,10,15995,5232
10900,1,30380,19511
10900,2,11040,150
10900,3,18238,7365
10900,4,14646,3771
10900,5,28227,17373
10900,6,17697,6821
10900,7,35082,24221
10900,8,11469,590
10900,9,17370,6494
10900,10,10996,106
11000,1,13557,2584
11000,2,18295,7328
11000,3,16415,5452
11000,4,23381,12399
11000,5,21062,10086
11000,6,16229,5263
11000,7,30547,19581
11000,8,44329,33366
11000,9,17502,6521
11000,10,37510,26547
11100,1,28384,17314
11100,2,20817,9745
11100,3,28970,17913
11100,4,16565,5487
11100,5,26341,15277
11100,6,30694,19621
11100,7,18441,7368
11100,8,11270,191
11100,9,15306,4222
11100,10,33292,22226
11200,1,17631,6465
11200,2,54174,43020
11200,3,32066,20897
11200,4,11681,500
11200,5,11272,91
11200,6,16914,5748
11200,7,29206,18040
11200,8,23409,12234
11200,9,15017,3838
11200,10,13680,2519
11300,1,17577,6302
11300,2,16628,5359
11300,3,41897,30631
11300,4,25134,13853
11300,5,22851,11575
11300,6,15510,4232
11300,7,21426,10154
11300,8,28976,17704
11300,9,11490,202
11300,10,13050,1772
11400,1,33621,22248
11400,2,11827,445
11400,3,13674,2295
11400,4,27161,15786
11400,5,41639,30270
11400,6,23184,11820
11400,7,27550,16177
11400,8,27854,16497
11400,9,36170,24815
11400,10,25497,14134
11500,1,32534,21070
11500,2,21243,9782
11500,3,15403,3928
11500,4,20465,9004
11500,5,17958,6485
11500,6,27405,15941
11500,7,41845,30384
11500,8,20686,9214
11500,9,30195,18725
11500,10,33769,22303
11600,1,17339,5773
11600,2,23474,11902
11600,3,25667,14110
11600,4,16759,5178
11600,5,18993,7430
11600,6,16550,4984
11600,7,18003,6425
11600,8,30654,19088
11600,9,21353,9787
11600,10,41023,29451
11700,1,17681,6008
11700,2,21841,10174
11700,3,24791,13130
11700,4,21925,10246
11700,5,31366,19703
11700,6,20312,8639
11700,7,29454,17784
11700,8,14082,2412
11700,9,22750,11084
11700,10,33033,21357
11800,1,35288,23528
11800,2,23298,11529
11800,3,34609,22834
11800,4,19762,7993
11800,5,16017,4239
11800,6,28362,16593
11800,7,40686,28923
11800,8,16324,4546
11800,9,19344,7572
11800,10,13470,1695
11900,1,16338,4451
11900,2,21795,9928
11900,3,26961,15085
11900,4,33930,22069
11900,5,24299,12418
11900,6,12873,1000
11900,7,19054,7173
11900,8,27707,15844
11900,9,14663,2775
11900,10,22580,10714
12000,1,13662,1687
12000,2,12569,588
12000,3,16595,4641
12000,4,28201,16235
12000,5,27350,15378
12000,6,16705,4748
12000,7,33553,21584
12000,8,30531,18565
12000,9,28341,16369
12000,10,17291,5319
12100,1,16967,4892
12100,2,18781,6715
12100,3,16348,4273
12100,4,19730,7661
12100,5,17165,5092
12100,6,30574,18505
12100,7,13183,1108
12100,8,42630,30569
12100,9,21987,9909
12100,10,17765,5696
12200,1,17748,5587
12200,2,16702,4532
12200,3,21092,8920
12200,4,16322,4146
12200,5,19779,7603
12200,6,23395,11228
12200,7,22275,10102
12200,8,20579,8410
12200,9,18262,6087
12200,10,14202,2035
12300,1,30243,17980
12300,2,21674,9395
12300,3,22910,10637
12300,4,26401,14140
12300,5,32767,20491
12300,6,40073,27827
12300,7,23673,11409
12300,8,23271,11001
12300,9,27512,15254
12300,10,25284,13020
12400,1,30443,18071
12400,2,22443,10065
12400,3,25548,13182
12400,4,24545,12176
12400,5,43451,31087
12400,6,42349,29983
12400,7,22189,9826
12400,8,30104,17737
12400,9,32219,19856
12400,10,32044,19671
12500,1,16142,3673
12500,2,17632,5159
12500,3,19664,7182
12500,4,38860,26397
12500,5,27452,14989
12500,6,21918,9443
12500,7,30898,18426
12500,8,17861,5389
12500,9,21480,9008
12500,10,18718,6242
12600,1,15551,2972
12600,2,29705,17135
12600,3,34939,22385
12600,4,22207,9646
12600,5,17066,4485
12600,6,19830,7261
12600,7,30978,18421
12600,8,17832,5272
12600,9,13653,1069
12600,10,23556,10986
12700,1,20470,7809
12700,2,30824,18160
12700,3,24457,11787
12700,4,21499,8829
12700,5,39079,26421
12700,6,13554,884
12700,7,27368,14695
12700,8,26745,14072
12700,9,14704,2034
12700,10,24433,11766
12800,1,20378,7603
12800,2,13041,260
12800,3,20819,8047
12800,4,13511,727
12800,5,17479,4695
12800,6,17915,5140
12800,7,31125,18353
12800,8,22639,9882
12800,9,39067,26304
12800,10,23062,10290
12900,1,22838,9959
12900,2,21456,8587
12900,3,28252,15379
12900,4,32359,19495
